Time,evapo temperature,evapo relative humidity,compressor power
5.500000000000009770e+00,1.899507033910759901e+01,2.677393534091309846e+01,8.626931823555560186e+02
5.750000000000009770e+00,1.880601640337739866e+01,2.739798333757549997e+01,9.483674404467719796e+02
6.000000000000020428e+00,1.864076289316430035e+01,2.804858349355379943e+01,1.040575177067599952e+03
6.250000000000020428e+00,1.852858761437200030e+01,2.841944342612019980e+01,1.090007821246570074e+03
6.500000000000020428e+00,1.843104605621639891e+01,2.868852302846909907e+01,1.110161949582879970e+03
6.750000000000020428e+00,1.831093975814449948e+01,2.896445772651100015e+01,1.104549290340720063e+03
7.000000000000020428e+00,1.816008092078629943e+01,2.929470362466650002e+01,1.080658490427910010e+03
7.250000000000020428e+00,1.797368733041150080e+01,2.974548379898680039e+01,1.058529889596039993e+03
7.500000000000020428e+00,1.776089745303800171e+01,3.030258978847550111e+01,1.039170269544609937e+03
7.750000000000020428e+00,1.753525508472850092e+01,3.089130218395539984e+01,1.023751353180530032e+03
8.000000000000019540e+00,1.729894418096959896e+01,3.150984221191299994e+01,1.011896791774969984e+03
8.250000000000019540e+00,1.705340228931920166e+01,3.215919623730100341e+01,1.002993851608590035e+03
8.500000000000019540e+00,1.680784021529330019e+01,3.283706790036460177e+01,9.960807436415160510e+02
8.750000000000019540e+00,1.655563877151919883e+01,3.354330385208970000e+01,9.906160471933389999e+02
9.000000000000019540e+00,1.629578148604230137e+01,3.427743205768710055e+01,9.866699209049889987e+02
9.250000000000019540e+00,1.603259909438450137e+01,3.497486500382790098e+01,9.671625313548420309e+02
9.500000000000019540e+00,1.575872648808960008e+01,3.565966889898999881e+01,9.354835143408420208e+02
9.750000000000019540e+00,1.547091036910710038e+01,3.634899791612029674e+01,8.956107861986879470e+02
1.000000000000000000e+01,1.516743139193289913e+01,3.705617788406389934e+01,8.505995714018040417e+02
1.025000000000000000e+01,1.484592315799280016e+01,3.782305489582930136e+01,8.118968376173810384e+02
1.050000000000000000e+01,1.450914343562170039e+01,3.864683884559359939e+01,7.788890436316879686e+02
1.075000000000000000e+01,1.416323819332660072e+01,3.953627055267730128e+01,7.529143230411599461e+02
1.100000000000000000e+01,1.383074055135140057e+01,4.039600932716059845e+01,7.356588464843659949e+02
1.125000000000000000e+01,1.348847717653559997e+01,4.128629923369879862e+01,7.210263653551220386e+02
1.150000000000000000e+01,1.314533339159880043e+01,4.216675054850980331e+01,7.095022551299159659e+02
1.175000000000000000e+01,1.279851154963819937e+01,4.305573872307689953e+01,6.997730669679790481e+02
1.200000000000000000e+01,1.244698551695850064e+01,4.396136910351810201e+01,6.910735594840730300e+02
1.225000000000000000e+01,1.209164755037260086e+01,4.489268210355849931e+01,6.835518615738319568e+02
1.250000000000000000e+01,1.173436082466139929e+01,4.586173787979119965e+01,6.764696415911749909e+02
1.275000000000000000e+01,1.140802982441359958e+01,4.679047981412539770e+01,6.673405655426849989e+02
1.300000000000000000e+01,1.111015438966090052e+01,4.767930206811340099e+01,6.564048605321049763e+02
1.325000000000000000e+01,1.083962644832389977e+01,4.850038846087500133e+01,6.347603270725519451e+02
1.350000000000000000e+01,1.061317847359340050e+01,4.920339275740720097e+01,6.124254136074680446e+02
1.375000000000000000e+01,1.042668433633309988e+01,4.983016238912149731e+01,5.893325251059169432e+02
1.400000000000000000e+01,1.029504027197219962e+01,5.037105121008980291e+01,5.672944882950839656e+02
1.425000000000000000e+01,1.019417214099459912e+01,5.085166307703840261e+01,5.533889208315630412e+02
1.450000000000000000e+01,1.012805574669510023e+01,5.125556723784570323e+01,5.414129153088149451e+02
1.475000000000000000e+01,1.007985728662040081e+01,5.161105123662819949e+01,5.310281376845440491e+02
1.500000000000000000e+01,1.004575065068929973e+01,5.192286559798319701e+01,5.219590456611240370e+02
1.525000000000000000e+01,1.002274430932999927e+01,5.219501158724190049e+01,5.139843830254229715e+02
1.550000000000000000e+01,1.000848536052840032e+01,5.243100677183750236e+01,5.069281051333999812e+02
1.575000000000000000e+01,9.999572170808910698e+00,5.264167692577189683e+01,5.007988009515710246e+02
1.600000000000000000e+01,9.991944516590230307e+00,5.284811678362350307e+01,4.958033191075319905e+02
1.625000000000000000e+01,9.985330979866539280e+00,5.304617334516409954e+01,4.916691969010599905e+02
1.650000000000000000e+01,9.979809799740479548e+00,5.323181688545370349e+01,4.881357026783509809e+02
1.675000000000000000e+01,9.975746382025590719e+00,5.340725421893630198e+01,4.850789579733370260e+02
1.700000000000000000e+01,9.973014726180700507e+00,5.356712751266989869e+01,4.823662160902489973e+02
1.725000000000000000e+01,9.977122012173909482e+00,5.366993631860140113e+01,4.770147043137229730e+02
1.750000000000000000e+01,9.988965266213179817e+00,5.371721387446770279e+01,4.699043112032670138e+02
1.775000000000000000e+01,1.000763672438299956e+01,5.372225935714489964e+01,4.613970228154360029e+02
1.800000000000000000e+01,1.003281333821299981e+01,5.369063410476839948e+01,4.519713957854169735e+02
1.825000000000000000e+01,1.006057995161840068e+01,5.364828074468429975e+01,4.440570352898089936e+02
1.850000000000000000e+01,1.008936909479900024e+01,5.359957433686840034e+01,4.373680424367310025e+02
1.875000000000000000e+01,1.011787483568330082e+01,5.354865507568040073e+01,4.317384799153709878e+02
1.900000000000000000e+01,1.014514542798499974e+01,5.349858559403570268e+01,4.270335665363069779e+02
1.925000000000000000e+01,1.017062864222249985e+01,5.345092370639390111e+01,4.231038131219419824e+02
1.950000000000000000e+01,1.019407472843600004e+01,5.340619998683830261e+01,4.197992191288370236e+02
1.975000000000000000e+01,1.021937104862150036e+01,5.335726113393779713e+01,4.170493343924590022e+02
2.000000000000000000e+01,1.024526830994889970e+01,5.330641470117590330e+01,4.147357793963989820e+02
2.025000000000000000e+01,1.026869087863759944e+01,5.325928596730099684e+01,4.127276144196810037e+02
2.050000000000000000e+01,1.028986809029409955e+01,5.321534265743409975e+01,4.109469014015149924e+02
2.075000000000000000e+01,1.030903417678890044e+01,5.317413824081310025e+01,4.093394740503529761e+02
2.100000000000000000e+01,1.032641444902109917e+01,5.313531042967620266e+01,4.078669816745369872e+02
2.125000000000000000e+01,1.034221886464309925e+01,5.309856538660609715e+01,4.065008953656439985e+02
2.150000000000000000e+01,1.035663997959029992e+01,5.306366158451479720e+01,4.052190800618089952e+02
2.175000000000000000e+01,1.036985113355910038e+01,5.303040549876320142e+01,4.040042035867739969e+02
2.200000000000000000e+01,1.038200741954699957e+01,5.299863998981219737e+01,4.028423094417810262e+02
2.225000000000000000e+01,1.039327157220250086e+01,5.296809615141579997e+01,4.017129471397109910e+02
2.250000000000000000e+01,1.040382758774929961e+01,5.293833399004829943e+01,4.005871949623909813e+02
2.275000000000000000e+01,1.041382490054379950e+01,5.290908078243690227e+01,3.994514128956229797e+02
2.300000000000000000e+01,1.042337823793710072e+01,5.288020244077949883e+01,3.983011761314389787e+02
2.325000000000000000e+01,1.043262121754490046e+01,5.285138472184230096e+01,3.971187034335089834e+02
2.350000000000000000e+01,1.044173571423739943e+01,5.282199830159360232e+01,3.958679762600669960e+02
2.375000000000000000e+01,1.045084478776700010e+01,5.279174960287920015e+01,3.945412955502810064e+02
2.400000000000000000e+01,1.046001705393980075e+01,5.276059953719759932e+01,3.931464241518929725e+02
2.425000000000000000e+01,1.046930829733009993e+01,5.272850425714889866e+01,3.916866421412900081e+02
2.450000000000000000e+01,1.047907137525299959e+01,5.269365102677409851e+01,3.902216010699210074e+02
2.475000000000000000e+01,1.048958337747549940e+01,5.265463267848080164e+01,3.888142173221449980e+02
2.500000000000000000e+01,1.050032320227290050e+01,5.261459145022700312e+01,3.873549455160280104e+02
2.525000000000000000e+01,1.051117761046089960e+01,5.257426672280799806e+01,3.858877787284910141e+02
2.550000000000000000e+01,1.052188182021859930e+01,5.253516477172630061e+01,3.844924675060569825e+02
2.575000000000000000e+01,1.053226535026530009e+01,5.249810221052560166e+01,3.831932279882499870e+02
2.600000000000000000e+01,1.054224831674680019e+01,5.246336601265650046e+01,3.819827008030050024e+02
2.625000000000000000e+01,1.055190224416410061e+01,5.243042869241010351e+01,3.808119588739889991e+02
2.650000000000000000e+01,1.056147416696400043e+01,5.239787884014869945e+01,3.795941130434239881e+02
2.675000000000000000e+01,1.057113131842450038e+01,5.236493056417400282e+01,3.782982070338940161e+02
2.700000000000000000e+01,1.058095814995209949e+01,5.233129545073860101e+01,3.769262933193870140e+02
2.725000000000000000e+01,1.059105935942879917e+01,5.229651999482099711e+01,3.754672084428859762e+02
2.750000000000000000e+01,1.060161390036729934e+01,5.225970726260300125e+01,3.738841457992430151e+02
2.775000000000000000e+01,1.061270790998750080e+01,5.222052541091400002e+01,3.721794977645810150e+02
2.800000000000000000e+01,1.062434995453200060e+01,5.217903807599250143e+01,3.703756733810529909e+02
2.825000000000000000e+01,1.063681175898869924e+01,5.213411839377410217e+01,3.685031051162019935e+02
2.850000000000000000e+01,1.065021202115699950e+01,5.208499697256510075e+01,3.665049488234860178e+02
2.875000000000000000e+01,1.066449212268159918e+01,5.203186120449549890e+01,3.643622240964090224e+02
2.900000000000000000e+01,1.067962120851800023e+01,5.197492691046330293e+01,3.621029972824259744e+02
2.925000000000000000e+01,1.069549178145570067e+01,5.191476482721299845e+01,3.597672401051340216e+02
2.950000000000000000e+01,1.071207800566259927e+01,5.185145369778700086e+01,3.574044659076590165e+02
2.975000000000000000e+01,1.072968925000139961e+01,5.178322195605220202e+01,3.550543960070830281e+02
3.000000000000000000e+01,1.074762730909960062e+01,5.171358980451780241e+01,3.527178216507139723e+02
3.025000000000000000e+01,1.076427969799119921e+01,5.169753712231690201e+01,3.508951628527739786e+02
3.050000000000000000e+01,1.077874013563529942e+01,5.173641208921900159e+01,3.494946556727509801e+02
3.075000000000000000e+01,1.079247687848289949e+01,5.181901062010609849e+01,3.484845394295750225e+02
3.100000000000000000e+01,1.080478721603109982e+01,5.194577867436439789e+01,3.477813566955119882e+02
3.125000000000000000e+01,1.081516423659899928e+01,5.211638375112659816e+01,3.473549138538319880e+02
3.150000000000000000e+01,1.082338098476120081e+01,5.232922152083690293e+01,3.472390656833629805e+02
3.175000000000000000e+01,1.082956117179410072e+01,5.257003569438400348e+01,3.472931076618430097e+02
3.200000000000000000e+01,1.083445728134019959e+01,5.279720827903310010e+01,3.470950546100410179e+02
3.225000000000000000e+01,1.083889071734929921e+01,5.300726876701129697e+01,3.466925125630560274e+02
3.250000000000000000e+01,1.084462317783120078e+01,5.319603464054849695e+01,3.460818458310949950e+02
3.275000000000000000e+01,1.085396192357220002e+01,5.335788374242620336e+01,3.452031705195529980e+02
3.300000000000000000e+01,1.086689354102229998e+01,5.349104011260430269e+01,3.440835017167610204e+02
3.325000000000000000e+01,1.088323162759109941e+01,5.359551278224370208e+01,3.427697529772809730e+02
3.350000000000000000e+01,1.090263532574710048e+01,5.367262354153079684e+01,3.413231836639309904e+02
3.375000000000000000e+01,1.092470720876509915e+01,5.372424451673529688e+01,3.397924581278250002e+02
3.400000000000000000e+01,1.094902978068729915e+01,5.375254630855430094e+01,3.382155987088909797e+02
3.425000000000000000e+01,1.097511879011310043e+01,5.376026298036160256e+01,3.366459831251660262e+02
3.450000000000000000e+01,1.100240601137000063e+01,5.375071812382069680e+01,3.351569320406890142e+02
3.475000000000000000e+01,1.103042127896969937e+01,5.372665571160749920e+01,3.337777587791039764e+02
3.500000000000000000e+01,1.105879682729930025e+01,5.369032925658100197e+01,3.325114565354700176e+02
3.525000000000000000e+01,1.108729120003989976e+01,5.364339798472860110e+01,3.313357382972239975e+02
3.550000000000000000e+01,1.111579710695570000e+01,5.358690402396420183e+01,3.302070782304859904e+02
3.575000000000000000e+01,1.114421535085980075e+01,5.352203316918860310e+01,3.291062447986179791e+02
3.600000000000000000e+01,1.117244462609400024e+01,5.345005020435230136e+01,3.280283019316900095e+02
3.625000000000000000e+01,1.120045649421139977e+01,5.337177588791369942e+01,3.269501164481220030e+02
3.650000000000000000e+01,1.122833249697550073e+01,5.328739868400720070e+01,3.258233680261619725e+02
3.675000000000000000e+01,1.125740725812380028e+01,5.319346726467630049e+01,3.246553812285869753e+02
3.700000000000000000e+01,1.128648677651930043e+01,5.309449169696519988e+01,3.234407842399839978e+02
3.725000000000000000e+01,1.131673632442259958e+01,5.299198422303749823e+01,3.222028605138260104e+02
3.750000000000000000e+01,1.134719754170989958e+01,5.288759528878780003e+01,3.209916685730229915e+02
3.775000000000000000e+01,1.137709187119540033e+01,5.278255323238320074e+01,3.198291932010629921e+02
3.800000000000000000e+01,1.140631108375099956e+01,5.267771014134910246e+01,3.187184637268289862e+02
3.825000000000000000e+01,1.143481229495250062e+01,5.257356134198870024e+01,3.176487540211720102e+02
3.850000000000000000e+01,1.146262269118649968e+01,5.247025256579210151e+01,3.165983697870090054e+02
3.875000000000000000e+01,1.148977035843789984e+01,5.236798017314760045e+01,3.155576549295150244e+02
3.900000000000000000e+01,1.151627647181599912e+01,5.226697528334570109e+01,3.145242392579389730e+02
3.925000000000000000e+01,1.154215665518909972e+01,5.216746267298010054e+01,3.134984469018639857e+02
3.950000000000000000e+01,1.156742157915089919e+01,5.206964874695130163e+01,3.124816425285659989e+02
3.975000000000000000e+01,1.159207876426759931e+01,5.197371566536170207e+01,3.114755374329209872e+02
4.000000000000000000e+01,1.161613557485289938e+01,5.187981401359709821e+01,3.104817092780680241e+02
4.025000000000000000e+01,1.163977601599309963e+01,5.178734244879019855e+01,3.095198067851740120e+02
4.050000000000000000e+01,1.166329313924000033e+01,5.169521021322520227e+01,3.086118699860149945e+02
4.075000000000000000e+01,1.168701944955030037e+01,5.160129180338010002e+01,3.077036504804229935e+02
4.100000000000000000e+01,1.171267648098539915e+01,5.149876331448660238e+01,3.068240210459820219e+02
4.125000000000000000e+01,1.173870880297610064e+01,5.139679555496810082e+01,3.059058110082739859e+02
4.150000000000000000e+01,1.176511381072690021e+01,5.129427638610499685e+01,3.049237591912850007e+02
4.175000000000000000e+01,1.179186987309599921e+01,5.119060665571709734e+01,3.038727036039559835e+02
4.200000000000000000e+01,1.181893503587759930e+01,5.108554631750349984e+01,3.027586079426329775e+02
4.225000000000000000e+01,1.184625457418099970e+01,5.097907009850860049e+01,3.015912201944499884e+02
4.250000000000000000e+01,1.187376747351149930e+01,5.087127950831580137e+01,3.003809147430000053e+02
4.275000000000000000e+01,1.190141151908050077e+01,5.076234714889910293e+01,2.991374005060529839e+02
4.300000000000000000e+01,1.192912721713219959e+01,5.065247917718100013e+01,2.978691722068450076e+02
4.325000000000000000e+01,1.195686050073889994e+01,5.054189007981180026e+01,2.965833140516809863e+02
4.350000000000000000e+01,1.198456420186099969e+01,5.043078685689160068e+01,2.952855105227370132e+02
4.375000000000000000e+01,1.201219846123730051e+01,5.031936034065260088e+01,2.939801829671969813e+02
4.400000000000000000e+01,1.203973040100360059e+01,5.020778145023349737e+01,2.926706868048070191e+02
4.425000000000000000e+01,1.206713342023859958e+01,5.009620041345309716e+01,2.913595190254520162e+02
4.450000000000000000e+01,1.209630195936279939e+01,4.997922613886360210e+01,2.900591053224620168e+02
4.475000000000000000e+01,1.212618335405909953e+01,4.985995710854059837e+01,2.887650218385999779e+02
4.500000000000000000e+01,1.215588924360210044e+01,4.974101284508459742e+01,2.874733407539000041e+02
4.525000000000000000e+01,1.218540913760299915e+01,4.962247712528890276e+01,2.861846829901330125e+02
4.550000000000000000e+01,1.221473523189109933e+01,4.950442074789329894e+01,2.848994615378420008e+02
4.575000000000000000e+01,1.224386190615559933e+01,4.938690329107330257e+01,2.836179501845809909e+02
4.600000000000000000e+01,1.227278526376579926e+01,4.926997481658879963e+01,2.823403378936629906e+02
4.625000000000000000e+01,1.230148594226499981e+01,4.915380110020490179e+01,2.810745896140729769e+02
4.650000000000000000e+01,1.232991643293579997e+01,4.903871361538949714e+01,2.798375245600960284e+02
4.675000000000000000e+01,1.235803819073830034e+01,4.892489283915980280e+01,2.786327100796809759e+02
4.700000000000000000e+01,1.238582801583059911e+01,4.881240455332009986e+01,2.774566724084650104e+02
4.725000000000000000e+01,1.241325907644930027e+01,4.870138102403640090e+01,2.763121578505379716e+02
4.750000000000000000e+01,1.244028575621899968e+01,4.859209614503050290e+01,2.752110488394919798e+02
4.775000000000000000e+01,1.246687795795219955e+01,4.848466155383800213e+01,2.741527398014770256e+02
4.800000000000000000e+01,1.249302450053679969e+01,4.837907208067579745e+01,2.731304350804110186e+02
4.825000000000000000e+01,1.251867805590880067e+01,4.827564073942910028e+01,2.721600012596579745e+02
4.850000000000000000e+01,1.254366152884229990e+01,4.817542157334400343e+01,2.712810929410590006e+02
4.875000000000000000e+01,1.256730934015300072e+01,4.808149564409499988e+01,2.704579506362820212e+02
4.900000000000000000e+01,1.258976234671530037e+01,4.799391001832940162e+01,2.696881578568999771e+02
4.925000000000000000e+01,1.261113879122619963e+01,4.791313170751750050e+01,2.689851213117880206e+02
4.950000000000000000e+01,1.263136579704650053e+01,4.783962480895390001e+01,2.683931466906370247e+02
4.975000000000000000e+01,1.265042139851809999e+01,4.777325305818479961e+01,2.679187789572699785e+02
5.000000000000000000e+01,1.266833772716129936e+01,4.771348242081530344e+01,2.675482884593930066e+02
5.025000000000000000e+01,1.268520098018399977e+01,4.765949132122820231e+01,2.672556186383470163e+02
5.050000000000000000e+01,1.270114853590349924e+01,4.761024230379919686e+01,2.670066064901729987e+02
5.075000000000000000e+01,1.271631778431109971e+01,4.756488105655329690e+01,2.667820728950080138e+02
5.100000000000000000e+01,1.273083513775399922e+01,4.752271229625780080e+01,2.665723123350949777e+02
5.125000000000000000e+01,1.274481307892400039e+01,4.748315138963059923e+01,2.663718144511540231e+02
5.150000000000000000e+01,1.275834841176530077e+01,4.744570611794849668e+01,2.661772078152749827e+02
5.175000000000000000e+01,1.277152273183910047e+01,4.740996528643500341e+01,2.659864030360390075e+02
5.200000000000000000e+01,1.278440488999610025e+01,4.737558520413279695e+01,2.657980523622570104e+02
5.225000000000000000e+01,1.279705408713689962e+01,4.734227546040939671e+01,2.656111517719460267e+02
5.250000000000000000e+01,1.280952236379970088e+01,4.730978733183599871e+01,2.654247967469680134e+02
5.275000000000000000e+01,1.282185580938300085e+01,4.727790693387400012e+01,2.652381056515490059e+02
5.300000000000000000e+01,1.283409472134730045e+01,4.724645231841540038e+01,2.650502568837709987e+02
5.325000000000000000e+01,1.284627330330440032e+01,4.721527249625100353e+01,2.648605669371689828e+02
5.350000000000000000e+01,1.285841951907170078e+01,4.718424623721070077e+01,2.646685453823059788e+02
5.375000000000000000e+01,1.287055541159450023e+01,4.715327952973019876e+01,2.644738998994570238e+02
5.400000000000000000e+01,1.288269787080720086e+01,4.712230169380419653e+01,2.642764976540699990e+02
5.425000000000000000e+01,1.289484255652729949e+01,4.709138981604640151e+01,2.640840284212779920e+02
5.450000000000000000e+01,1.290691203516620078e+01,4.706056448955710181e+01,2.639150630029510012e+02
5.475000000000000000e+01,1.291887959694870069e+01,4.702978384027630199e+01,2.637694321124690191e+02
5.500000000000000000e+01,1.293074100921410086e+01,4.699896028506739754e+01,2.636415959303320165e+02
5.525000000000000000e+01,1.294251939185449984e+01,4.696787825975830089e+01,2.635183760130939845e+02
5.550000000000000000e+01,1.295427061145779923e+01,4.693617396183149992e+01,2.633788512212170190e+02
5.575000000000000000e+01,1.296603907137540013e+01,4.690368222264680043e+01,2.632160276302860211e+02
5.600000000000000000e+01,1.297785343181790019e+01,4.687037901694350239e+01,2.630308372641729875e+02
5.625000000000000000e+01,1.298974633728809991e+01,4.683618210547849969e+01,2.628190101509060241e+02
5.650000000000000000e+01,1.300176642834470009e+01,4.680088054402010300e+01,2.625678658642610230e+02
5.675000000000000000e+01,1.301393994942290000e+01,4.676446071075319821e+01,2.622772975225040000e+02
5.700000000000000000e+01,1.302627241859130081e+01,4.672703489931569720e+01,2.619536691963010071e+02
5.725000000000000000e+01,1.303877351683740038e+01,4.668863148388359718e+01,2.615967234972300162e+02
5.750000000000000000e+01,1.305147241794720081e+01,4.664911927644020295e+01,2.611965103506519768e+02
5.775000000000000000e+01,1.306438055602239956e+01,4.660853458920269787e+01,2.607546117539350234e+02
5.800000000000000000e+01,1.307749274651949989e+01,4.656701576929719977e+01,2.602783489466290234e+02
5.825000000000000000e+01,1.309082784794370014e+01,4.652447291617470171e+01,2.597602721586599728e+02
5.850000000000000000e+01,1.310445268732009971e+01,4.648048069228580204e+01,2.591740973522229865e+02
5.875000000000000000e+01,1.311840318981490050e+01,4.643495284975430337e+01,2.585176886219650214e+02
5.900000000000000000e+01,1.313268388914850071e+01,4.638802087685419906e+01,2.578014957844620199e+02
5.925000000000000000e+01,1.314729630398920079e+01,4.633976230223670001e+01,2.570305428963189911e+02
5.950000000000000000e+01,1.316225645787429954e+01,4.629010227355159657e+01,2.561997559280189876e+02
5.975000000000000000e+01,1.317755972086090033e+01,4.623913192008460271e+01,2.553148132940229971e+02
6.000000000000000000e+01,1.319318422343149955e+01,4.618703736383260150e+01,2.543863035505439996e+02
6.025000000000000000e+01,1.320760977221459953e+01,4.618705880064649705e+01,2.539289320380729862e+02
6.050000000000000000e+01,1.322047030098859999e+01,4.623840431838149811e+01,2.538749740277480100e+02
6.075000000000000000e+01,1.323181585839000007e+01,4.634079305969920171e+01,2.541491027575139867e+02
6.100000000000000000e+01,1.324444914489239977e+01,4.653898583062169791e+01,2.547265812448580107e+02
6.125000000000000000e+01,1.325741572495529930e+01,4.683104549377350168e+01,2.556030108230640110e+02
6.150000000000000000e+01,1.327021285244289928e+01,4.721200009817719945e+01,2.567227602209050019e+02
6.175000000000000000e+01,1.328262182090630006e+01,4.767512867107309660e+01,2.580360513267820011e+02
6.200000000000000000e+01,1.329463383823980038e+01,4.821237430655730094e+01,2.594965595248280010e+02
6.225000000000000000e+01,1.330639351070160004e+01,4.881472349271179922e+01,2.610577409164479832e+02
6.250000000000000000e+01,1.331900528638460024e+01,4.947638427065609790e+01,2.626384725032500000e+02
6.275000000000000000e+01,1.333079046788719957e+01,5.020150200403539742e+01,2.640193705171919873e+02
6.300000000000000000e+01,1.334231773598479975e+01,5.098344062665219667e+01,2.652057961542930116e+02
6.325000000000000000e+01,1.337035703949869969e+01,5.172964326411249658e+01,2.666301650928330105e+02
6.350000000000000000e+01,1.340371894645899964e+01,5.249508778930790243e+01,2.680131534215789770e+02
6.375000000000000000e+01,1.343914031163749989e+01,5.329286926461109886e+01,2.692835470831749944e+02
6.400000000000000000e+01,1.347680390468219969e+01,5.411797247297960212e+01,2.704611897209110225e+02
6.425000000000000000e+01,1.351604945161770033e+01,5.494337915680439721e+01,2.714290939000520098e+02
6.450000000000000000e+01,1.355504783301059923e+01,5.570085238939699934e+01,2.718252217092530145e+02
6.475000000000000000e+01,1.359498921836009977e+01,5.635216721719520194e+01,2.716950576439380143e+02
6.500000000000000000e+01,1.363302352706459963e+01,5.688350991686470337e+01,2.711825324172700107e+02
6.525000000000000000e+01,1.366824490725019992e+01,5.731261348236809994e+01,2.705038958512819818e+02
6.550000000000000000e+01,1.370585307864540070e+01,5.764056951785200056e+01,2.697044595476260156e+02
6.575000000000000000e+01,1.374372503151700009e+01,5.787732009972560121e+01,2.692978717911310014e+02
6.600000000000000000e+01,1.378053731673469962e+01,5.802889849263449662e+01,2.693931581278300200e+02
6.625000000000000000e+01,1.381561156315849992e+01,5.810177156101160278e+01,2.699461368263609984e+02
6.650000000000000000e+01,1.384957845005309984e+01,5.809997964642970203e+01,2.710664671948770206e+02
6.675000000000000000e+01,1.388493276389869990e+01,5.802110121390040121e+01,2.729958049901250092e+02
6.700000000000000000e+01,1.391882059429550011e+01,5.788792938243339847e+01,2.752404182884479837e+02
6.725000000000000000e+01,1.395720654811099948e+01,5.769165728231899948e+01,2.774996891659289986e+02
6.750000000000000000e+01,1.399961732477829912e+01,5.744432757739450324e+01,2.797773851315030242e+02
6.775000000000000000e+01,1.404565849852749970e+01,5.715604660041349661e+01,2.820514400289220021e+02
6.800000000000000000e+01,1.409363377974390019e+01,5.684031826274839716e+01,2.841307112298840138e+02
6.825000000000000000e+01,1.414186045532290059e+01,5.651026720112209745e+01,2.858668019827370017e+02
6.850000000000000000e+01,1.418940017867890013e+01,5.617381374747900225e+01,2.873477186746999905e+02
6.875000000000000000e+01,1.423536588559180061e+01,5.583559022532799787e+01,2.885992657589089845e+02
6.900000000000000000e+01,1.427979040467040051e+01,5.550027304163960196e+01,2.896290408925079873e+02
6.925000000000000000e+01,1.432263820957519940e+01,5.517286310036769947e+01,2.904798535569859723e+02
6.950000000000000000e+01,1.436385479238239959e+01,5.485793099200510170e+01,2.912082818619219893e+02
6.975000000000000000e+01,1.440336564270710085e+01,5.455913803357140068e+01,2.918568132139840259e+02
7.000000000000000000e+01,1.444166227896269916e+01,5.427422199280510284e+01,2.924997944744239931e+02
7.025000000000000000e+01,1.448158024572470026e+01,5.400222525770630000e+01,2.938135318266729996e+02
7.050000000000000000e+01,1.452182017627399979e+01,5.375283965552460330e+01,2.950634311596609791e+02
7.075000000000000000e+01,1.456195408958270043e+01,5.352499691242039859e+01,2.962593481849399950e+02
7.100000000000000000e+01,1.460171862281720045e+01,5.331715982752920269e+01,2.974132544190339900e+02
7.125000000000000000e+01,1.464096184605129913e+01,5.312740298989869814e+01,2.985310252990170170e+02
7.150000000000000000e+01,1.467960759647139923e+01,5.295356527281069958e+01,2.996123549668170085e+02
7.175000000000000000e+01,1.471763147978180086e+01,5.279339954031679838e+01,3.006531356364930048e+02
7.200000000000000000e+01,1.475504442031910024e+01,5.264469483642510284e+01,3.016477416809319720e+02
7.225000000000000000e+01,1.479188112588190052e+01,5.250536627153220337e+01,3.025906220004209786e+02
