Time,evapo temperature,evapo relative humidity,compressor power
7.750000000000020428e+00,1.995102906096009932e+01,3.887948993854639923e+01,7.744941926968319876e+02
8.000000000000019540e+00,1.993294909534190040e+01,3.896801863621840312e+01,7.742179983573679465e+02
8.250000000000019540e+00,1.990970926888070025e+01,3.907570686773770063e+01,7.739783801601570303e+02
8.500000000000019540e+00,1.988079306459360041e+01,3.920397192125120256e+01,7.738545614099849672e+02
8.750000000000019540e+00,1.984600908683459863e+01,3.935323035321849972e+01,7.738886141634339992e+02
9.000000000000019540e+00,1.980539459386670131e+01,3.952312028508970343e+01,7.740942344240110060e+02
9.250000000000019540e+00,1.975411479903560164e+01,3.972931894163200184e+01,7.749105781255429974e+02
9.500000000000019540e+00,1.969013795128260114e+01,3.995014607422469766e+01,7.678356806663570069e+02
9.750000000000019540e+00,1.958179297603999913e+01,4.035859919608770241e+01,7.759306617882880346e+02
1.000000000000000000e+01,1.942074301926239954e+01,4.101926581579380127e+01,8.088789492278519901e+02
1.025000000000000000e+01,1.920697750525480174e+01,4.194059682478690121e+01,8.684517986016110171e+02
1.050000000000000000e+01,1.893104438318560057e+01,4.316931695452750262e+01,9.613460833971249713e+02
1.075000000000000000e+01,1.859758485139930073e+01,4.468541859291610052e+01,1.087857984215780107e+03
1.100000000000000000e+01,1.821938316476609998e+01,4.642616567196070321e+01,1.244525939220249938e+03
1.125000000000000000e+01,1.780143021791510094e+01,4.833733867995599809e+01,1.422637013887670037e+03
1.150000000000000000e+01,1.734761942100649890e+01,5.027153057697209704e+01,1.598683144795420048e+03
1.175000000000000000e+01,1.687374648532799881e+01,5.221135220423280288e+01,1.769670679351170065e+03
1.200000000000000000e+01,1.640992518610350004e+01,5.414863740791169988e+01,1.934043699886779905e+03
1.225000000000000000e+01,1.604725484020600135e+01,5.561878365608949792e+01,2.025356483179680026e+03
1.250000000000000000e+01,1.573818186998959945e+01,5.671605118903590181e+01,2.051736708903019917e+03
1.275000000000000000e+01,1.547137077739660072e+01,5.753159185921820296e+01,2.026353761944119924e+03
1.300000000000000000e+01,1.520047324954039958e+01,5.821333801162769817e+01,1.966014187278369945e+03
1.325000000000000000e+01,1.488608120077149977e+01,5.902788773403170097e+01,1.910996321140559985e+03
1.350000000000000000e+01,1.455058842381279938e+01,5.993867756169890271e+01,1.853865016827699947e+03
1.375000000000000000e+01,1.421294940233619997e+01,6.084011743613429957e+01,1.791970322833389901e+03
1.400000000000000000e+01,1.388540180817409997e+01,6.168227626518479667e+01,1.728250733180909947e+03
1.425000000000000000e+01,1.358591324164409997e+01,6.231317883832009841e+01,1.637914661939109919e+03
1.450000000000000000e+01,1.330093065215170078e+01,6.280706479666439890e+01,1.536102025417289951e+03
1.475000000000000000e+01,1.302943987340939991e+01,6.321810812608789831e+01,1.439291141419010046e+03
1.500000000000000000e+01,1.275829579947439996e+01,6.361332380828739730e+01,1.345880954460249995e+03
1.525000000000000000e+01,1.247220075267020079e+01,6.411641356004540171e+01,1.270335271711079940e+03
1.550000000000000000e+01,1.217114187880719989e+01,6.475605414615679933e+01,1.212106179083989900e+03
1.575000000000000000e+01,1.186046855586040039e+01,6.551780740795109637e+01,1.170287632337199966e+03
1.600000000000000000e+01,1.155646548116379968e+01,6.631789004598979886e+01,1.142426380847899964e+03
1.625000000000000000e+01,1.123190450535440021e+01,6.729554227454799786e+01,1.125321697799709909e+03
1.650000000000000000e+01,1.089622499717770054e+01,6.841955260129560656e+01,1.115410746933870087e+03
1.675000000000000000e+01,1.059804460611809951e+01,6.957304034555369299e+01,1.108532466247339926e+03
1.700000000000000000e+01,1.033167703582340025e+01,7.073107047997510222e+01,1.103609798953980089e+03
1.725000000000000000e+01,1.009251049594410077e+01,7.187390226816110328e+01,1.099858755396890047e+03
1.750000000000000000e+01,9.898893937015749600e+00,7.294218242083400128e+01,1.095503868525579946e+03
1.775000000000000000e+01,9.728728982012189164e+00,7.396022853519289697e+01,1.091132258227559987e+03
1.800000000000000000e+01,9.575454462205950534e+00,7.492723586180399309e+01,1.086830982372559902e+03
1.825000000000000000e+01,9.452961718888269971e+00,7.572962992686140637e+01,1.065803077447390024e+03
1.850000000000000000e+01,9.347442912064849452e+00,7.638975183895409771e+01,1.031877022020629965e+03
1.875000000000000000e+01,9.256657548905220523e+00,7.692371707415250626e+01,9.893521330788800014e+02
1.900000000000000000e+01,9.211614627531659494e+00,7.728694090957650076e+01,9.417012733710190560e+02
1.925000000000000000e+01,9.182209449413800684e+00,7.759976246107250120e+01,9.030247798708819573e+02
1.950000000000000000e+01,9.167243839597810862e+00,7.786668091839389660e+01,8.726855218947509911e+02
1.975000000000000000e+01,9.163507033726620676e+00,7.809717753851130340e+01,8.493933640628309831e+02
2.000000000000000000e+01,9.164831813196689936e+00,7.831228595848079976e+01,8.314143492310009833e+02
2.025000000000000000e+01,9.169145743674299354e+00,7.851853700381839474e+01,8.179749451032270144e+02
2.050000000000000000e+01,9.174597916416930232e+00,7.872332016662049625e+01,8.086234867204229886e+02
2.075000000000000000e+01,9.179907089078680471e+00,7.893071632869170173e+01,8.027642284471779703e+02
2.100000000000000000e+01,9.184260624606560341e+00,7.914223760001469543e+01,7.997564660885490184e+02
2.125000000000000000e+01,9.187329223275359169e+00,7.935634996568209942e+01,7.988692994700320469e+02
2.150000000000000000e+01,9.189243430527909595e+00,7.956846054665180645e+01,7.992862865681239555e+02
2.175000000000000000e+01,9.190142808024209131e+00,7.977527273507999439e+01,8.005038542978940086e+02
2.200000000000000000e+01,9.190145987458169685e+00,7.997467589688069722e+01,8.022272621305060056e+02
2.225000000000000000e+01,9.189638955957940780e+00,8.016254172589620453e+01,8.040219344393600522e+02
2.250000000000000000e+01,9.192155825307050776e+00,8.032814308440170237e+01,8.048452656447119580e+02
2.275000000000000000e+01,9.195700058357379802e+00,8.047035013049629981e+01,8.048039020023929879e+02
2.300000000000000000e+01,9.199875120385469174e+00,8.058859280155910199e+01,8.040047856997780400e+02
2.325000000000000000e+01,9.209596136248750398e+00,8.062026480929560535e+01,7.941139255552429859e+02
2.350000000000000000e+01,9.226765628034279132e+00,8.056141717768349508e+01,7.770177842662329795e+02
2.375000000000000000e+01,9.252059525843110421e+00,8.041640546102159703e+01,7.546116054512029905e+02
2.400000000000000000e+01,9.285375660038349466e+00,8.019444565101180444e+01,7.285839819500910153e+02
2.425000000000000000e+01,9.331057773347829709e+00,7.992291798589420182e+01,7.070579336336460301e+02
2.450000000000000000e+01,9.385215018087430749e+00,7.962059669218899671e+01,6.893811587244100565e+02
2.475000000000000000e+01,9.439805960534760843e+00,7.931668629928640257e+01,6.740043871068819499e+02
2.500000000000000000e+01,9.493661997354550408e+00,7.901900650155930350e+01,6.606472198031970038e+02
2.525000000000000000e+01,9.547459876269240198e+00,7.872306373668629931e+01,6.490573411303699913e+02
2.550000000000000000e+01,9.601471363476710152e+00,7.842485615486499739e+01,6.384674284832690319e+02
2.575000000000000000e+01,9.657185151343169238e+00,7.811660676146959759e+01,6.289471278553620550e+02
2.600000000000000000e+01,9.712955844112329373e+00,7.780639299948900600e+01,6.199388870923629611e+02
2.625000000000000000e+01,9.767429268472609394e+00,7.750231021338480275e+01,6.113269225839210321e+02
2.650000000000000000e+01,9.819690536618949750e+00,7.721182028069659964e+01,6.034699955379969651e+02
2.675000000000000000e+01,9.869213586936540494e+00,7.693885075802330675e+01,5.964544622410879811e+02
2.700000000000000000e+01,9.915807989097960018e+00,7.668450161263079679e+01,5.902049889482990466e+02
2.725000000000000000e+01,9.959390992520450681e+00,7.644910484531989425e+01,5.846401110179200487e+02
2.750000000000000000e+01,9.999868932963490664e+00,7.623321530106230171e+01,5.797258192804499686e+02
2.775000000000000000e+01,1.003912658744910047e+01,7.603129764701209581e+01,5.751104356984629931e+02
2.800000000000000000e+01,1.007856646761839947e+01,7.583619125212540268e+01,5.704917108269520440e+02
2.825000000000000000e+01,1.011789686069590033e+01,7.564543626038610569e+01,5.659146563007969917e+02
2.850000000000000000e+01,1.015657895243099951e+01,7.546041520352849830e+01,5.615890202973999976e+02
2.875000000000000000e+01,1.019428983478269934e+01,7.528144033434109872e+01,5.575732959118309964e+02
2.900000000000000000e+01,1.023089799321570048e+01,7.510799298821559944e+01,5.538381678091830054e+02
2.925000000000000000e+01,1.026618158784200041e+01,7.494117306296209335e+01,5.504406443361109496e+02
2.950000000000000000e+01,1.029917951934269915e+01,7.478613309321069380e+01,5.481243959846480038e+02
2.975000000000000000e+01,1.032995088644620019e+01,7.464365332686000443e+01,5.465797605079419554e+02
3.000000000000000000e+01,1.035872759215440020e+01,7.451312939657709933e+01,5.453969996773040521e+02
3.025000000000000000e+01,1.038288084934059974e+01,7.429884061830989594e+01,5.434688148338790370e+02
3.050000000000000000e+01,1.040480812233390040e+01,7.398849731121700302e+01,5.404717784649340047e+02
3.075000000000000000e+01,1.042619540178099946e+01,7.357740858746839763e+01,5.363432999810900128e+02
3.100000000000000000e+01,1.044812938338530017e+01,7.306646335240729684e+01,5.311727295040310537e+02
3.125000000000000000e+01,1.047170328026949981e+01,7.246053190054179538e+01,5.251212201909770556e+02
3.150000000000000000e+01,1.050268170454040018e+01,7.176326094817520129e+01,5.181806712221390399e+02
3.175000000000000000e+01,1.053545541517040007e+01,7.098945552499930045e+01,5.107810608825100189e+02
3.200000000000000000e+01,1.056976172803659964e+01,7.014895868738369700e+01,5.030592958960519923e+02
3.225000000000000000e+01,1.060581952611929957e+01,6.924664563826399899e+01,4.948949846678369795e+02
3.250000000000000000e+01,1.064466093984819928e+01,6.828018243328220649e+01,4.858734213404740103e+02
3.275000000000000000e+01,1.068678607141599990e+01,6.725267819646239786e+01,4.759293619778069910e+02
3.300000000000000000e+01,1.073221543902750064e+01,6.617102276647129599e+01,4.651909735090050049e+02
3.325000000000000000e+01,1.078115634704870018e+01,6.503935017947989650e+01,4.536428562308370260e+02
3.350000000000000000e+01,1.083609034103169932e+01,6.384633695874330073e+01,4.414501614935820157e+02
3.375000000000000000e+01,1.090145086151579967e+01,6.264961848032049829e+01,4.287378904173990009e+02
3.400000000000000000e+01,1.097059616127070036e+01,6.145896138722620350e+01,4.154959001242099816e+02
3.425000000000000000e+01,1.103863122413540054e+01,6.026813690245270294e+01,4.019822258567739937e+02
3.450000000000000000e+01,1.110448831393419944e+01,5.909078760830720256e+01,3.886110022582540182e+02
3.475000000000000000e+01,1.116273455069140041e+01,5.803691022356490237e+01,3.795696158623269980e+02
3.500000000000000000e+01,1.121789777458920057e+01,5.705705455453829700e+01,3.711687910836939750e+02
3.525000000000000000e+01,1.126946510815630020e+01,5.615343707293489928e+01,3.631677713740190256e+02
3.550000000000000000e+01,1.131977042095559938e+01,5.532407545273800054e+01,3.553046879593259746e+02
3.575000000000000000e+01,1.137121464803630033e+01,5.456592814956240289e+01,3.474339953551549911e+02
3.600000000000000000e+01,1.141930183257649922e+01,5.387553821479360039e+01,3.395079081763839781e+02
3.625000000000000000e+01,1.146413491380259941e+01,5.325167824162719654e+01,3.315829398828710168e+02
3.650000000000000000e+01,1.150565164485020020e+01,5.269606984691510121e+01,3.239644730784750095e+02
3.675000000000000000e+01,1.154639429375369986e+01,5.219150079168719714e+01,3.171303085904709747e+02
3.700000000000000000e+01,1.158355948970189964e+01,5.175095086454499693e+01,3.103832664177149923e+02
3.725000000000000000e+01,1.162144469181579964e+01,5.135794516867610326e+01,3.036445675510299793e+02
3.750000000000000000e+01,1.165784230163099977e+01,5.101490397738899674e+01,2.967471370177769927e+02
3.775000000000000000e+01,1.169213183460909988e+01,5.072223885967660095e+01,2.900933243350550015e+02
3.800000000000000000e+01,1.172287214220230034e+01,5.048505954587390221e+01,2.846150422898709849e+02
3.825000000000000000e+01,1.175356094679420060e+01,5.028836715035640026e+01,2.797782918476689815e+02
3.850000000000000000e+01,1.179213982558320062e+01,5.010753182627340152e+01,2.747610321187560203e+02
3.875000000000000000e+01,1.183991120380660078e+01,4.993254117725250296e+01,2.694607745632779938e+02
3.900000000000000000e+01,1.189769921150269916e+01,4.975636268005170137e+01,2.638350188366890166e+02
3.925000000000000000e+01,1.196536182518899949e+01,4.957549875514659732e+01,2.579292581887009987e+02
3.950000000000000000e+01,1.204161312434720088e+01,4.939013775489529934e+01,2.518795766737480051e+02
3.975000000000000000e+01,1.212570183217320086e+01,4.919972427271699900e+01,2.457384101709220090e+02
4.000000000000000000e+01,1.221725132375680012e+01,4.900312977347689980e+01,2.395085126211799889e+02
4.025000000000000000e+01,1.230663864835070065e+01,4.883581284570170311e+01,2.357898568958040073e+02
4.050000000000000000e+01,1.239545872307840035e+01,4.867397021592069706e+01,2.321161713502920065e+02
4.075000000000000000e+01,1.248111441110230047e+01,4.852837012139359985e+01,2.286772155066859966e+02
4.100000000000000000e+01,1.256322444642490055e+01,4.839925341870279851e+01,2.255236668002330020e+02
4.125000000000000000e+01,1.263870315835590041e+01,4.829234585167299798e+01,2.233490648054350061e+02
4.150000000000000000e+01,1.270607128183019974e+01,4.820878291439230168e+01,2.223368103229759924e+02
4.175000000000000000e+01,1.276597794286120013e+01,4.814494897205239710e+01,2.222742015752579903e+02
4.200000000000000000e+01,1.281943225921600060e+01,4.809693670278989686e+01,2.229491042819209952e+02
4.225000000000000000e+01,1.286748528777000011e+01,4.806107961862510081e+01,2.241764201803009939e+02
4.250000000000000000e+01,1.291111683176869995e+01,4.803411178273179871e+01,2.258029233746370039e+02
4.275000000000000000e+01,1.295120674313499975e+01,4.801318341553159996e+01,2.277040189150010008e+02
4.300000000000000000e+01,1.299177449119400052e+01,4.798740180784250242e+01,2.303919375388819901e+02
4.325000000000000000e+01,1.303145164784240073e+01,4.796730457247119972e+01,2.332832569775260083e+02
4.350000000000000000e+01,1.307017736750970016e+01,4.795391431566630303e+01,2.361435829975829961e+02
4.375000000000000000e+01,1.310842539447619970e+01,4.794470217232070297e+01,2.389220632741819941e+02
4.400000000000000000e+01,1.314647717844139940e+01,4.791808795676809751e+01,2.413524310274939921e+02
4.425000000000000000e+01,1.318473754109989926e+01,4.789176858612940180e+01,2.436575415737960100e+02
4.450000000000000000e+01,1.322305557309550039e+01,4.785677621342740196e+01,2.457928894815530043e+02
4.475000000000000000e+01,1.326289726226860033e+01,4.779029065660670028e+01,2.481503264194560074e+02
4.500000000000000000e+01,1.330258312793239917e+01,4.770533513539479742e+01,2.502972239628880118e+02
4.525000000000000000e+01,1.334231866337309924e+01,4.760469879048419983e+01,2.522260782290609882e+02
4.550000000000000000e+01,1.338223949896110021e+01,4.749098650941670030e+01,2.539675301490190122e+02
4.575000000000000000e+01,1.342233164535329948e+01,4.736703061967229900e+01,2.555544655106550067e+02
4.600000000000000000e+01,1.346249674969839916e+01,4.723560100706559695e+01,2.570174325666109780e+02
4.625000000000000000e+01,1.350380265857249995e+01,4.709739898494390076e+01,2.595272939689439795e+02
4.650000000000000000e+01,1.354935535980330030e+01,4.694398539757170141e+01,2.622226185935389822e+02
4.675000000000000000e+01,1.359588533365939966e+01,4.678577141455220101e+01,2.649123457402479858e+02
4.700000000000000000e+01,1.364255010742880003e+01,4.662638037700349969e+01,2.676496226212680085e+02
4.725000000000000000e+01,1.368536311429940078e+01,4.647687972142269786e+01,2.705764480480249858e+02
4.750000000000000000e+01,1.372410102439389945e+01,4.633469819484719920e+01,2.735920948134950095e+02
4.775000000000000000e+01,1.375901753135059913e+01,4.619554099871839981e+01,2.764665638624529720e+02
4.800000000000000000e+01,1.379112876108129981e+01,4.605701127312929799e+01,2.792037055019379750e+02
4.825000000000000000e+01,1.381969857687639980e+01,4.592376607132629829e+01,2.818135895559630058e+02
4.850000000000000000e+01,1.384643114061609914e+01,4.579513725392330059e+01,2.848131197707079991e+02
4.875000000000000000e+01,1.387120297804639968e+01,4.567607240508230149e+01,2.881558153111980118e+02
4.900000000000000000e+01,1.389372048108289981e+01,4.556653408425039942e+01,2.917017582413949981e+02
4.925000000000000000e+01,1.391073827059249979e+01,4.547545775263930068e+01,2.957128703319430088e+02
4.950000000000000000e+01,1.391174773244570062e+01,4.543446944459569892e+01,3.037668984659330249e+02
4.975000000000000000e+01,1.389667185196319998e+01,4.544796766090220075e+01,3.142521774119750262e+02
5.000000000000000000e+01,1.386510907067910026e+01,4.552288856761320091e+01,3.260055781518939853e+02
5.025000000000000000e+01,1.374497836940260065e+01,4.592331943753659829e+01,4.007865213858070206e+02
5.050000000000000000e+01,1.356735586902900081e+01,4.668862600810229679e+01,5.023929493397279771e+02
5.075000000000000000e+01,1.335601016241029981e+01,4.752223004000939710e+01,6.180438831105090003e+02
5.100000000000000000e+01,1.311195996351690063e+01,4.837298688511150146e+01,7.370973915560759906e+02
5.125000000000000000e+01,1.288362262475209974e+01,4.894109025939069824e+01,7.970040537903510085e+02
5.150000000000000000e+01,1.271027460153220012e+01,4.927855007415070077e+01,8.104524412089959924e+02
5.175000000000000000e+01,1.256154593454020052e+01,4.952647277219679722e+01,7.906473665024219599e+02
5.200000000000000000e+01,1.243112677960509949e+01,4.974406817741329689e+01,7.489271544913229945e+02
5.225000000000000000e+01,1.230477563433450072e+01,5.002564086187380354e+01,7.145987740672959490e+02
5.250000000000000000e+01,1.217231807598910009e+01,5.036987613074040127e+01,6.891301478079340086e+02
5.275000000000000000e+01,1.202045923906099922e+01,5.079636881540709936e+01,6.729348023892580386e+02
5.300000000000000000e+01,1.185382626802529948e+01,5.126614103251019827e+01,6.637779197066080314e+02
5.325000000000000000e+01,1.169145208476770037e+01,5.171436791435549907e+01,6.579610872302939697e+02
5.350000000000000000e+01,1.153965355291409978e+01,5.213987634825569728e+01,6.571301107944940441e+02
5.375000000000000000e+01,1.138783066457950000e+01,5.259081459422920091e+01,6.616744240457660453e+02
5.400000000000000000e+01,1.123286049390529939e+01,5.308447042084740275e+01,6.710772650717840406e+02
5.425000000000000000e+01,1.107288114793209921e+01,5.362520512783039806e+01,6.843215287014339765e+02
5.450000000000000000e+01,1.090934678625669996e+01,5.420538196504590189e+01,7.000109947942620465e+02
5.475000000000000000e+01,1.074354111611419960e+01,5.482086871824009933e+01,7.173404885200150147e+02
5.500000000000000000e+01,1.058832202985379922e+01,5.546756783979449779e+01,7.357752112164799883e+02
5.525000000000000000e+01,1.044009602416189963e+01,5.612623458348770100e+01,7.537628594261890385e+02
5.550000000000000000e+01,1.029836203928759986e+01,5.677806205982859922e+01,7.694107233029529880e+02
5.575000000000000000e+01,1.016447572915000030e+01,5.741309737214319853e+01,7.821339816477440081e+02
5.600000000000000000e+01,1.003945745501409981e+01,5.803059922013390093e+01,7.924445416091259631e+02
5.625000000000000000e+01,9.930651083447559202e+00,5.844208353564390279e+01,7.710370933467550003e+02
5.650000000000000000e+01,9.870374467518839623e+00,5.859643242395989660e+01,7.390999459257600392e+02
5.675000000000000000e+01,9.845526347933969191e+00,5.860107371042580127e+01,7.009814779605490003e+02
5.700000000000000000e+01,9.849304205569740844e+00,5.849399192999280217e+01,6.602025869103670175e+02
5.725000000000000000e+01,9.861935720642820868e+00,5.841806528791909869e+01,6.295399694068380541e+02
5.750000000000000000e+01,9.876146680763259411e+00,5.838894672337440284e+01,6.076998550702860484e+02
5.775000000000000000e+01,9.887275584243129245e+00,5.841383458071020129e+01,5.932967802916709843e+02
5.800000000000000000e+01,9.892479877187430048e+00,5.849486603984929900e+01,5.850188738124610381e+02
5.825000000000000000e+01,9.890391729481459393e+00,5.862974220697540062e+01,5.816044576116159988e+02
5.850000000000000000e+01,9.880811978931289374e+00,5.881251798659199892e+01,5.818485504694159545e+02
5.875000000000000000e+01,9.864023553349449358e+00,5.903735714907980281e+01,5.848477800785880163e+02
5.900000000000000000e+01,9.840580643344589262e+00,5.929875217670630150e+01,5.899269552216990178e+02
5.925000000000000000e+01,9.811563178114710126e+00,5.958886878811169652e+01,5.963665723300040327e+02
5.950000000000000000e+01,9.778670087872329830e+00,5.989666532048799752e+01,6.033294552098980148e+02
5.975000000000000000e+01,9.743268389985020761e+00,6.021453632759710217e+01,6.103894837595739773e+02
6.000000000000000000e+01,9.706370437165130483e+00,6.053752435381760222e+01,6.173735909704810183e+02
6.025000000000000000e+01,9.684892612369690568e+00,6.077608449088919684e+01,6.117217592216010189e+02
6.050000000000000000e+01,9.681293582588699209e+00,6.093689621844009707e+01,5.967737474761080421e+02
6.075000000000000000e+01,9.695502888447970591e+00,6.103251324909520292e+01,5.754052392032399439e+02
6.100000000000000000e+01,9.725709233736040460e+00,6.107914737552110296e+01,5.500551636009799950e+02
6.125000000000000000e+01,9.755211064931989640e+00,6.119029250314289925e+01,5.353128243152259529e+02
6.150000000000000000e+01,9.786945256638720281e+00,6.135456861634089876e+01,5.251202420413229675e+02
6.175000000000000000e+01,9.826601488257910688e+00,6.158276113100659899e+01,5.192206841141110090e+02
6.200000000000000000e+01,9.868043206036160697e+00,6.192502733635510026e+01,5.160976550102210467e+02
6.225000000000000000e+01,9.911023819615380148e+00,6.237680520957089669e+01,5.156411635224719703e+02
6.250000000000000000e+01,9.953159632468400631e+00,6.294049025984840284e+01,5.171645632995580399e+02
6.275000000000000000e+01,9.993851184281359323e+00,6.361113422992389843e+01,5.202475966336550073e+02
6.300000000000000000e+01,1.003320855806389922e+01,6.438060171813009447e+01,5.245643352606559802e+02
6.325000000000000000e+01,1.007119409102759988e+01,6.522378625200170177e+01,5.296780555330369680e+02
6.350000000000000000e+01,1.010637916460249919e+01,6.604885293862770368e+01,5.345477245579570535e+02
6.375000000000000000e+01,1.014146718669590008e+01,6.683658621240650177e+01,5.389152403646620542e+02
6.400000000000000000e+01,1.018169467253579974e+01,6.756921427596739704e+01,5.424753332252489599e+02
6.425000000000000000e+01,1.022376257572640057e+01,6.823946679082750677e+01,5.453166441171880479e+02
6.450000000000000000e+01,1.026867006667649918e+01,6.883782218245950446e+01,5.473243718611699933e+02
6.475000000000000000e+01,1.031701357019530008e+01,6.935878859454500400e+01,5.484985155353709843e+02
6.500000000000000000e+01,1.036864990090180072e+01,6.979822081771689568e+01,5.489094564427590512e+02
6.525000000000000000e+01,1.042947972201189977e+01,7.003357518542679827e+01,5.428407474659940135e+02
6.550000000000000000e+01,1.050133333731930030e+01,7.007679774698920028e+01,5.319616926626789564e+02
6.575000000000000000e+01,1.058447057708369954e+01,6.994771927474589290e+01,5.177067157733290514e+02
6.600000000000000000e+01,1.067815503870419924e+01,6.967037099853870075e+01,5.012635522823119913e+02
6.625000000000000000e+01,1.078225346337439916e+01,6.932351076416119895e+01,4.869577257613480015e+02
6.650000000000000000e+01,1.088718694365569917e+01,6.893522456762080708e+01,4.748056594365119736e+02
6.675000000000000000e+01,1.099104076736939994e+01,6.852319753208379893e+01,4.645437683484340141e+02
6.700000000000000000e+01,1.109236452298480025e+01,6.810214211263499351e+01,4.559511646760190047e+02
6.725000000000000000e+01,1.119030648303760067e+01,6.768133071635070053e+01,4.487154527814519724e+02
6.750000000000000000e+01,1.128474339239330071e+01,6.726380544001909811e+01,4.424029111817819739e+02
6.775000000000000000e+01,1.137557254850569954e+01,6.685293229837650131e+01,4.367667740701829757e+02
6.800000000000000000e+01,1.146267853633460021e+01,6.645211520375680436e+01,4.316746119719539934e+02
6.825000000000000000e+01,1.154589377740120071e+01,6.606491476599160251e+01,4.270770797209730176e+02
6.850000000000000000e+01,1.162496331878319999e+01,6.569523801454600687e+01,4.229898407860729890e+02
6.875000000000000000e+01,1.169977650398680069e+01,6.534521363535699834e+01,4.193757676021809857e+02
6.900000000000000000e+01,1.177034830541479948e+01,6.501561486349079644e+01,4.161707161926869958e+02
6.925000000000000000e+01,1.183689683601970088e+01,6.470532570957860230e+01,4.132588444582319767e+02
6.950000000000000000e+01,1.189987889066179960e+01,6.441121857885769941e+01,4.104719216889989752e+02
6.975000000000000000e+01,1.195967164286559914e+01,6.413112540396140560e+01,4.077298796311030173e+02
7.000000000000000000e+01,1.201756276589700079e+01,6.385980396126880265e+01,4.051817798685619891e+02
7.025000000000000000e+01,1.207297935597470051e+01,6.359895605601430191e+01,4.026379340612149917e+02
7.050000000000000000e+01,1.212610266737789999e+01,6.334695228163369762e+01,4.000002775298850111e+02
7.075000000000000000e+01,1.217722437559690007e+01,6.310226799376300022e+01,3.972571852359250215e+02
7.100000000000000000e+01,1.222655643411200010e+01,6.286403493400690223e+01,3.944255018535840236e+02
7.125000000000000000e+01,1.227671311587559977e+01,6.263159353327880297e+01,3.915197197837049998e+02
7.150000000000000000e+01,1.232694607047210056e+01,6.240467205266190120e+01,3.885669925816089858e+02
7.175000000000000000e+01,1.237558071589879916e+01,6.218342484958650118e+01,3.856035332838960130e+02
7.200000000000000000e+01,1.242198515832440009e+01,6.197088878722340155e+01,3.827505753752359965e+02
7.225000000000000000e+01,1.246810324520670044e+01,6.176221005879389736e+01,3.800503114025229934e+02
