Time,evapo temperature,evapo relative humidity,compressor power
1.225000000000000000e+01,1.713575948319509834e+01,3.940100532347270246e+01,5.060198727648919999e+02
1.250000000000000000e+01,1.709653174555739952e+01,3.944653345461159688e+01,4.998796971258649933e+02
1.275000000000000000e+01,1.705326072968129836e+01,3.950701506887899939e+01,4.938277449183090084e+02
1.300000000000000000e+01,1.701174710237770071e+01,3.956685392125979917e+01,4.890907686492610082e+02
1.325000000000000000e+01,1.696681428980599904e+01,3.964158710258669771e+01,4.846699178850120120e+02
1.350000000000000000e+01,1.691787511832189850e+01,3.973346702633909899e+01,4.804516007455300155e+02
1.375000000000000000e+01,1.686498924832070045e+01,3.984271328756619823e+01,4.764266958903319846e+02
1.400000000000000000e+01,1.680825709115200084e+01,3.996924959212550021e+01,4.725749269878700147e+02
1.425000000000000000e+01,1.674780810706669953e+01,4.011274928484399993e+01,4.688674646735159968e+02
1.450000000000000000e+01,1.668378973824210121e+01,4.027268759789029673e+01,4.652696652103620067e+02
1.475000000000000000e+01,1.661635750006299972e+01,4.044839598921119972e+01,4.617437483372750080e+02
1.500000000000000000e+01,1.654566820286549955e+01,4.063911770332229878e+01,4.582521430254000165e+02
1.525000000000000000e+01,1.647188156349729837e+01,4.084406636180469974e+01,4.547636459363170047e+02
1.550000000000000000e+01,1.639517677027230036e+01,4.106248214357869841e+01,4.512641025750469908e+02
1.575000000000000000e+01,1.631500099899439959e+01,4.129093237520660153e+01,4.477606419956640025e+02
1.600000000000000000e+01,1.623168678571510171e+01,4.152947940324970233e+01,4.443937422478099961e+02
1.625000000000000000e+01,1.614506612553660148e+01,4.177963634495959866e+01,4.418586247533469873e+02
1.650000000000000000e+01,1.605468953094790052e+01,4.204596707652339660e+01,4.395528141596889782e+02
1.675000000000000000e+01,1.596050628115649950e+01,4.232866863426149706e+01,4.374998292290749760e+02
1.700000000000000000e+01,1.586306333290720083e+01,4.262498320991419831e+01,4.356659828558779850e+02
1.725000000000000000e+01,1.576296594425529918e+01,4.293214885156069727e+01,4.340194325984999750e+02
1.750000000000000000e+01,1.566085017656689971e+01,4.324744380939859667e+01,4.325297660846770214e+02
1.775000000000000000e+01,1.555735712783750024e+01,4.356823575854990338e+01,4.311680357414260243e+02
1.800000000000000000e+01,1.545311140065349953e+01,4.389203132384339767e+01,4.299072748081659938e+02
1.825000000000000000e+01,1.534761348421899996e+01,4.421916959018339810e+01,4.288025748872839813e+02
1.850000000000000000e+01,1.524015017544289918e+01,4.454726405116190335e+01,4.283927229060950026e+02
1.875000000000000000e+01,1.512861646032220087e+01,4.488439193266820126e+01,4.283913262105380113e+02
1.900000000000000000e+01,1.501269852828039930e+01,4.523175429631199762e+01,4.287081835250889981e+02
1.925000000000000000e+01,1.489121584533289955e+01,4.559186577841399668e+01,4.293959806593659891e+02
1.950000000000000000e+01,1.476107169668130048e+01,4.597200249313590348e+01,4.306300917370920160e+02
1.975000000000000000e+01,1.462087022475670040e+01,4.637556338467010164e+01,4.324542841917649980e+02
2.000000000000000000e+01,1.447042184715290070e+01,4.680282684310879660e+01,4.348332870418939820e+02
2.025000000000000000e+01,1.432459172462650088e+01,4.720723236549729762e+01,4.328394459903159941e+02
2.050000000000000000e+01,1.417728288823020044e+01,4.760828376730619738e+01,4.314978872546529942e+02
2.075000000000000000e+01,1.403249829443520014e+01,4.799920010082890087e+01,4.305982157173580163e+02
2.100000000000000000e+01,1.389228724826200079e+01,4.837632541185899981e+01,4.300424742691220104e+02
2.125000000000000000e+01,1.375721154744820041e+01,4.873859723700029889e+01,4.297947273970249853e+02
2.150000000000000000e+01,1.362680848317100057e+01,4.908620998539650060e+01,4.299125395325539785e+02
2.175000000000000000e+01,1.350171211183809916e+01,4.941330614964930135e+01,4.310310053944600099e+02
2.200000000000000000e+01,1.337820099547930042e+01,4.973659753788209770e+01,4.333445562030750011e+02
2.225000000000000000e+01,1.325720737238630065e+01,5.005412413303079688e+01,4.365323192047370071e+02
2.250000000000000000e+01,1.314037230269810053e+01,5.036060063948430354e+01,4.400892757725599722e+02
2.275000000000000000e+01,1.302855307036850085e+01,5.065191016899819942e+01,4.436958704364200230e+02
2.300000000000000000e+01,1.292206836858860086e+01,5.092559139178970185e+01,4.471901496804890144e+02
2.325000000000000000e+01,1.282483904106040029e+01,5.116948321032050018e+01,4.496124031123500231e+02
2.350000000000000000e+01,1.274578815711810087e+01,5.135642392800450295e+01,4.488479728121440075e+02
2.375000000000000000e+01,1.268522624050580028e+01,5.148355805702090038e+01,4.456262092280659886e+02
2.400000000000000000e+01,1.263834791654690015e+01,5.156732350771609674e+01,4.421231625796970093e+02
2.425000000000000000e+01,1.260421750937450014e+01,5.161466059603060330e+01,4.385590303331529753e+02
2.450000000000000000e+01,1.256890081481880017e+01,5.167399159108619955e+01,4.398345550780639996e+02
2.475000000000000000e+01,1.254426645519910011e+01,5.171261866760539760e+01,4.405903601838679720e+02
2.500000000000000000e+01,1.252938851530029929e+01,5.172935746890760100e+01,4.407745801001480004e+02
2.525000000000000000e+01,1.252441470507219989e+01,5.172310726159729910e+01,4.403872125204590020e+02
2.550000000000000000e+01,1.252991731855239976e+01,5.168980276090169923e+01,4.394055029276399864e+02
2.575000000000000000e+01,1.254558547277009950e+01,5.163119713905079777e+01,4.378429259689870037e+02
2.600000000000000000e+01,1.257130770831880007e+01,5.154966964719439915e+01,4.357483404973929737e+02
2.625000000000000000e+01,1.260522653773420032e+01,5.144790301896419749e+01,4.333279456054009984e+02
2.650000000000000000e+01,1.264213486388240071e+01,5.133964762524210101e+01,4.309267917597570090e+02
2.675000000000000000e+01,1.267898769440840034e+01,5.123383340035889688e+01,4.287348049040199953e+02
2.700000000000000000e+01,1.271417800471160042e+01,5.113563936957410050e+01,4.268248077548039987e+02
2.725000000000000000e+01,1.274673592731149974e+01,5.104829733165639993e+01,4.252125923389319837e+02
2.750000000000000000e+01,1.277602343686799991e+01,5.097382026225849927e+01,4.238865616210620146e+02
2.775000000000000000e+01,1.280162586729550078e+01,5.091334278068720209e+01,4.228219223812309906e+02
2.800000000000000000e+01,1.282330525777030061e+01,5.086731877705049953e+01,4.219880739823290128e+02
2.825000000000000000e+01,1.284097038062120077e+01,5.083566368528399693e+01,4.213526114181930211e+02
2.850000000000000000e+01,1.285465133871029941e+01,5.081787146593139681e+01,4.208835956924759785e+02
2.875000000000000000e+01,1.286447620100570077e+01,5.081311669965099753e+01,4.205509425414729776e+02
2.900000000000000000e+01,1.287064949861060015e+01,5.082034483086120247e+01,4.203273286074249881e+02
2.925000000000000000e+01,1.287343273809660005e+01,5.083835063821229738e+01,4.201887432678079790e+02
2.950000000000000000e+01,1.287312704235390015e+01,5.086584453581979659e+01,4.201147249241220152e+02
2.975000000000000000e+01,1.287005799959369945e+01,5.090150702081209744e+01,4.200883429372950104e+02
3.000000000000000000e+01,1.286456275438730046e+01,5.094403215259210072e+01,4.200960025318699991e+02
3.025000000000000000e+01,1.285822583038140010e+01,5.107823872226749984e+01,4.207652109965010254e+02
3.050000000000000000e+01,1.284795367336320027e+01,5.131562681223749678e+01,4.220384706771910146e+02
3.075000000000000000e+01,1.283250733261490062e+01,5.165827306786769668e+01,4.238433702695219836e+02
3.100000000000000000e+01,1.281148062573129920e+01,5.210444547219410083e+01,4.260855695181350029e+02
3.125000000000000000e+01,1.278506036406160007e+01,5.264993093781880162e+01,4.286563587283699803e+02
3.150000000000000000e+01,1.275335881839649943e+01,5.328750301876100082e+01,4.314658509900580157e+02
3.175000000000000000e+01,1.271262381176130063e+01,5.399576410624479905e+01,4.344771629302250062e+02
3.200000000000000000e+01,1.266237414880919943e+01,5.474661473109029686e+01,4.391725828068189799e+02
3.225000000000000000e+01,1.260753524446949925e+01,5.546261257155570235e+01,4.435798178795939748e+02
3.250000000000000000e+01,1.255073415653360058e+01,5.612886334552629819e+01,4.474396086658690024e+02
3.275000000000000000e+01,1.249339432652029913e+01,5.674258883329419945e+01,4.515896704043989871e+02
3.300000000000000000e+01,1.243735783778380011e+01,5.730189428916339978e+01,4.556218286553469738e+02
3.325000000000000000e+01,1.238118676496100079e+01,5.781481686870370140e+01,4.595098154637649941e+02
3.350000000000000000e+01,1.232108299539419960e+01,5.829765275232789890e+01,4.640169870242280012e+02
3.375000000000000000e+01,1.226414753951119962e+01,5.874861613549040129e+01,4.693205551346420066e+02
3.400000000000000000e+01,1.220562393682689972e+01,5.917687357786620339e+01,4.754566949726819871e+02
3.425000000000000000e+01,1.215389111994429960e+01,5.953215352522330051e+01,4.757649330777770160e+02
3.450000000000000000e+01,1.208229129242399935e+01,5.997096303318979693e+01,4.894738633935510279e+02
3.475000000000000000e+01,1.199651458225049971e+01,6.049238705731129784e+01,5.142191863153450413e+02
3.500000000000000000e+01,1.189201038546489997e+01,6.110520283660569874e+01,5.481067368227560337e+02
3.525000000000000000e+01,1.177187546126030071e+01,6.179438014768459908e+01,5.885307044349930266e+02
3.550000000000000000e+01,1.164170666785160080e+01,6.252921884789620321e+01,6.321630821852179452e+02
3.575000000000000000e+01,1.151006179837849963e+01,6.327354949070510060e+01,6.782725740478590524e+02
3.600000000000000000e+01,1.138884064313969979e+01,6.397470442467420071e+01,7.285520866853710231e+02
3.625000000000000000e+01,1.129513055787110076e+01,6.457754974399689729e+01,7.819957272128340264e+02
3.650000000000000000e+01,1.121132756400429997e+01,6.511328481165050164e+01,8.302016531878909973e+02
3.675000000000000000e+01,1.113786044212750070e+01,6.556800456027700363e+01,8.713297585785979891e+02
3.700000000000000000e+01,1.107586948369469937e+01,6.593220923312669868e+01,9.055396405311299759e+02
3.725000000000000000e+01,1.104180721142649979e+01,6.602653862730740286e+01,8.972815872165180053e+02
3.750000000000000000e+01,1.102910913758049993e+01,6.590294589828729954e+01,8.647927936110629616e+02
3.775000000000000000e+01,1.103324429353160063e+01,6.561516176154539437e+01,8.202723574124020161e+02
3.800000000000000000e+01,1.105227155031229991e+01,6.521195230480479665e+01,7.739830872717350303e+02
3.825000000000000000e+01,1.106902123062550025e+01,6.481525826729040318e+01,7.377364391871409453e+02
3.850000000000000000e+01,1.108082047003570025e+01,6.447188839138290462e+01,7.130955650876589971e+02
3.875000000000000000e+01,1.107950487287160080e+01,6.422370775138149668e+01,6.998854669825079782e+02
3.900000000000000000e+01,1.106510549827799927e+01,6.408551996771760173e+01,6.970192782462739842e+02
3.925000000000000000e+01,1.103260113008339971e+01,6.406643494687449447e+01,7.022870500609769806e+02
3.950000000000000000e+01,1.098536807534680015e+01,6.414913874863940180e+01,7.126870478877640380e+02
3.975000000000000000e+01,1.092596130140909949e+01,6.431651635820840340e+01,7.261859718457229746e+02
4.000000000000000000e+01,1.085633987107049947e+01,6.455303703938319870e+01,7.414659442636300355e+02
4.025000000000000000e+01,1.079340189290000041e+01,6.475002061195499437e+01,7.427196336904839882e+02
4.050000000000000000e+01,1.073890616656279917e+01,6.489421917425779895e+01,7.329873739898830536e+02
4.075000000000000000e+01,1.069829111529220000e+01,6.497029488436949407e+01,7.166701908089820563e+02
4.100000000000000000e+01,1.067123927106900005e+01,6.498406011571910312e+01,6.968609291848090379e+02
4.125000000000000000e+01,1.064199403470940020e+01,6.501101138154419345e+01,6.806547863036950048e+02
4.150000000000000000e+01,1.061220962093389986e+01,6.505104341993579453e+01,6.671348054757620503e+02
4.175000000000000000e+01,1.058274915904210012e+01,6.510338996252339427e+01,6.557037606224140518e+02
4.200000000000000000e+01,1.055553620672439941e+01,6.516007884671689965e+01,6.465186191890650207e+02
4.225000000000000000e+01,1.052881941026049972e+01,6.523206067788200357e+01,6.403591101013960269e+02
4.250000000000000000e+01,1.049597444368349919e+01,6.534452447983790080e+01,6.376942728470060047e+02
4.275000000000000000e+01,1.045652909885670034e+01,6.550474937220100458e+01,6.383183213162410539e+02
4.300000000000000000e+01,1.041051232454089970e+01,6.571274903916319943e+01,6.416498218916200358e+02
4.325000000000000000e+01,1.035977920653760087e+01,6.596261925667749892e+01,6.468013319879130449e+02
4.350000000000000000e+01,1.030503612416240067e+01,6.624783103561669861e+01,6.531435639938230224e+02
4.375000000000000000e+01,1.024470358456079921e+01,6.656416985850489709e+01,6.605151508600389434e+02
4.400000000000000000e+01,1.017956850721279949e+01,6.690468051296859642e+01,6.685527370366220339e+02
4.425000000000000000e+01,1.011175345879870058e+01,6.725791170913029760e+01,6.768388169989959806e+02
4.450000000000000000e+01,1.004840959999319949e+01,6.759956663888050343e+01,6.840690740316549636e+02
4.475000000000000000e+01,9.992618187529949125e+00,6.791380139098569657e+01,6.896615860875499493e+02
4.500000000000000000e+01,9.941476041802410180e+00,6.819752811582409890e+01,6.938282139942649565e+02
4.525000000000000000e+01,9.895702326344270716e+00,6.844489727083619357e+01,6.967196097392919683e+02
4.550000000000000000e+01,9.856528472503860883e+00,6.864960338228000580e+01,6.986247569975380429e+02
4.575000000000000000e+01,9.823135684256939726e+00,6.881552883228239637e+01,6.994198136148779668e+02
4.600000000000000000e+01,9.795352706501670781e+00,6.894437795987799689e+01,6.993105285045089659e+02
4.625000000000000000e+01,9.773177911598379453e+00,6.903775384543399696e+01,6.985347266619030506e+02
4.650000000000000000e+01,9.755948926689409717e+00,6.909993244550250324e+01,6.971710615313710377e+02
4.675000000000000000e+01,9.743222076336499171e+00,6.913468095714189587e+01,6.953567428635659553e+02
4.700000000000000000e+01,9.734515797291669159e+00,6.914604453265499728e+01,6.932220810007299860e+02
4.725000000000000000e+01,9.730161075854180552e+00,6.913784819560339656e+01,6.908164750025059675e+02
4.750000000000000000e+01,9.729316730364079291e+00,6.911616365591089561e+01,6.883868105841110037e+02
4.775000000000000000e+01,9.730277748092710510e+00,6.908691886014339900e+01,6.861853821658449988e+02
4.800000000000000000e+01,9.732560397416310849e+00,6.905358661368519790e+01,6.842339230705440514e+02
4.825000000000000000e+01,9.735629145908839988e+00,6.902001175846689307e+01,6.826134781781380525e+02
4.850000000000000000e+01,9.738811533602140358e+00,6.899106125195409334e+01,6.815006318841129769e+02
4.875000000000000000e+01,9.741669199325070139e+00,6.896969919357739798e+01,6.809173237107639807e+02
4.900000000000000000e+01,9.743953847876760221e+00,6.895737649416230397e+01,6.807992621921180216e+02
4.925000000000000000e+01,9.753759139521440247e+00,6.889468604771319349e+01,6.749960120246040560e+02
4.950000000000000000e+01,9.770886461979529258e+00,6.878452893738540297e+01,6.651403417764649930e+02
4.975000000000000000e+01,9.794562749214980713e+00,6.863335672691660250e+01,6.525998293882310008e+02
5.000000000000000000e+01,9.824315434035819194e+00,6.844672532058089587e+01,6.387201688439520240e+02
5.025000000000000000e+01,9.854733033934390818e+00,6.826567703079500404e+01,6.281095235842119564e+02
5.050000000000000000e+01,9.883133881618780592e+00,6.810454849844650482e+01,6.199093179703500027e+02
5.075000000000000000e+01,9.908909596262120090e+00,6.796655249823250244e+01,6.137148349967120566e+02
5.100000000000000000e+01,9.931773652696220367e+00,6.785270708900310410e+01,6.091483457976919453e+02
5.125000000000000000e+01,9.951628901048820808e+00,6.776284424648750360e+01,6.058933156775259476e+02
5.150000000000000000e+01,9.968433206997650231e+00,6.769656257070779759e+01,6.037222864543709875e+02
5.175000000000000000e+01,9.982313542226370018e+00,6.765228217126019672e+01,6.024006081713910135e+02
5.200000000000000000e+01,9.993533568142879631e+00,6.762749428558889520e+01,6.016995338873009587e+02
5.225000000000000000e+01,1.000236400427709960e+01,6.761975082154279448e+01,6.014533857146190030e+02
5.250000000000000000e+01,1.001029150862749972e+01,6.762585911019620255e+01,6.014057974374170499e+02
5.275000000000000000e+01,1.001671177253919964e+01,6.764485498472849656e+01,6.015833021505189890e+02
5.300000000000000000e+01,1.002126791155269991e+01,6.767537543514140452e+01,6.019859134607060014e+02
5.325000000000000000e+01,1.002387392063280025e+01,6.771797687214109374e+01,6.027221196725530490e+02
5.350000000000000000e+01,1.002400570807199998e+01,6.777688958748200321e+01,6.041161937818039860e+02
5.375000000000000000e+01,1.002143615902319951e+01,6.785355232398819680e+01,6.062292052400639477e+02
5.400000000000000000e+01,1.001617988903609913e+01,6.794734161569340358e+01,6.089775562827560407e+02
5.425000000000000000e+01,1.000860734216190018e+01,6.805471766775349352e+01,6.121078709298069498e+02
5.450000000000000000e+01,9.999502213049650479e+00,6.816889400326169834e+01,6.152090641870739773e+02
5.475000000000000000e+01,9.989449916211979641e+00,6.828522007508620106e+01,6.181003455386650103e+02
5.500000000000000000e+01,9.978865650995219383e+00,6.840072599493500149e+01,6.207348261799510283e+02
5.525000000000000000e+01,9.968406442006539692e+00,6.851047687588119572e+01,6.229198469987379667e+02
5.550000000000000000e+01,9.959152107168510071e+00,6.860613544567110011e+01,6.242526935649740381e+02
5.575000000000000000e+01,9.951794590137160057e+00,6.868304694526619869e+01,6.246388111647789856e+02
5.600000000000000000e+01,9.946689760575290862e+00,6.873946610939719903e+01,6.241597507952089927e+02
5.625000000000000000e+01,9.944199446119370123e+00,6.877345733101370229e+01,6.228278596770579725e+02
5.650000000000000000e+01,9.944857496546589459e+00,6.878152866751020156e+01,6.205181548201769601e+02
5.675000000000000000e+01,9.948890335301280530e+00,6.876285073306630125e+01,6.172875577325410177e+02
5.700000000000000000e+01,9.956279199091079946e+00,6.871855148821700254e+01,6.132862878094559846e+02
5.725000000000000000e+01,9.966746326683539436e+00,6.865175930489010625e+01,6.087460976080469663e+02
5.750000000000000000e+01,9.979754845322860390e+00,6.856753238377740445e+01,6.039653734220020169e+02
5.775000000000000000e+01,9.994837943649180545e+00,6.846998995682839961e+01,5.991115969653139928e+02
5.800000000000000000e+01,1.001160606167050027e+01,6.836238951314149404e+01,5.942676704960780398e+02
5.825000000000000000e+01,1.002992547049010064e+01,6.824568351289489954e+01,5.893591633922950450e+02
5.850000000000000000e+01,1.005000043652940001e+01,6.811795977542429625e+01,5.841536073216219620e+02
5.875000000000000000e+01,1.007184428528949915e+01,6.797909548861260021e+01,5.786045667272179571e+02
5.900000000000000000e+01,1.009529925650990023e+01,6.783038758332079965e+01,5.727757248749879864e+02
5.925000000000000000e+01,1.012003113889539918e+01,6.767450765966960091e+01,5.668131449760179521e+02
5.950000000000000000e+01,1.014819522601139923e+01,6.751283974209940197e+01,5.608007193924310059e+02
5.975000000000000000e+01,1.017723966731560026e+01,6.735030780670270190e+01,5.549396456810719656e+02
6.000000000000000000e+01,1.020636962671319914e+01,6.718934905230790378e+01,5.492901111553110240e+02
6.025000000000000000e+01,1.023745506621679979e+01,6.708821149374010417e+01,5.443163217177379920e+02
6.050000000000000000e+01,1.026896003578280059e+01,6.698872128873240683e+01,5.393502822897829674e+02
6.075000000000000000e+01,1.030111051085870066e+01,6.688835240134629601e+01,5.343928376979340555e+02
6.100000000000000000e+01,1.033408865017029932e+01,6.678533616324969557e+01,5.294428084195740212e+02
6.125000000000000000e+01,1.036867736548530061e+01,6.667539632296730190e+01,5.243235637999910068e+02
6.150000000000000000e+01,1.040652095082590023e+01,6.655034998551460035e+01,5.186508856251040243e+02
6.175000000000000000e+01,1.044736915724999982e+01,6.640891623327429727e+01,5.135854771830939853e+02
6.200000000000000000e+01,1.049243653563869927e+01,6.624682064468200338e+01,5.081244881677470175e+02
6.225000000000000000e+01,1.054230107749359924e+01,6.606149465487949612e+01,5.021631080417300268e+02
6.250000000000000000e+01,1.059813049570989918e+01,6.584754006320260089e+01,4.955212073300569955e+02
6.275000000000000000e+01,1.066034720541579972e+01,6.560310085517980383e+01,4.882114128715750212e+02
6.300000000000000000e+01,1.072877426324100014e+01,6.532934380398720009e+01,4.803595799365339758e+02
6.325000000000000000e+01,1.080426808688100060e+01,6.502267664312439877e+01,4.718206814277369858e+02
6.350000000000000000e+01,1.088947556977890052e+01,6.467087019675510362e+01,4.620778304145420066e+02
6.375000000000000000e+01,1.098550236974280025e+01,6.426880131762200676e+01,4.510596212874519892e+02
6.400000000000000000e+01,1.109223979923850045e+01,6.381733422308420245e+01,4.389536970904609916e+02
6.425000000000000000e+01,1.120474105267249953e+01,6.334666925922510217e+01,4.277027278951969720e+02
6.450000000000000000e+01,1.132162362113889920e+01,6.286363685809870105e+01,4.172160377104730173e+02
6.475000000000000000e+01,1.144177544130580060e+01,6.237354916966540230e+01,4.073869328804739780e+02
6.500000000000000000e+01,1.156405556946669932e+01,6.188415307339879945e+01,3.983469291785460200e+02
6.525000000000000000e+01,1.168677839848979971e+01,6.141033123539550331e+01,3.904818223575359752e+02
6.550000000000000000e+01,1.180107112127559965e+01,6.098629341092510003e+01,3.850115736492759879e+02
6.575000000000000000e+01,1.190095430606099924e+01,6.065013123492669678e+01,3.834064962207550025e+02
6.600000000000000000e+01,1.198348960654699980e+01,6.042234973303700230e+01,3.859833468326730213e+02
6.625000000000000000e+01,1.205128933934240010e+01,6.026364565113269833e+01,3.892250191463620013e+02
6.650000000000000000e+01,1.209632172313700060e+01,6.020679149494910121e+01,3.947555965170560057e+02
6.675000000000000000e+01,1.211831596325779969e+01,6.025668650996710340e+01,4.028552184889960017e+02
6.700000000000000000e+01,1.211884474127939981e+01,6.040561945434649971e+01,4.131443837173990232e+02
6.725000000000000000e+01,1.209770951105030079e+01,6.065057745467029804e+01,4.256217986115310055e+02
6.750000000000000000e+01,1.204742530196859995e+01,6.101460185498689981e+01,4.466206306078549915e+02
6.775000000000000000e+01,1.197242832633910048e+01,6.148659907101580302e+01,4.711030322506670132e+02
6.800000000000000000e+01,1.187586356213780014e+01,6.205855692478859709e+01,5.003762309472280094e+02
6.825000000000000000e+01,1.175847082377089947e+01,6.271376147525249678e+01,5.308689423696789618e+02
6.850000000000000000e+01,1.162532340010040066e+01,6.342322384069750285e+01,5.610584608699399496e+02
6.875000000000000000e+01,1.148303211677180080e+01,6.416162108874699754e+01,5.900151436431300453e+02
6.900000000000000000e+01,1.134033235028470088e+01,6.490816763232790265e+01,6.172249256566769873e+02
6.925000000000000000e+01,1.119898315691889934e+01,6.563352592669629360e+01,6.427216549615890244e+02
6.950000000000000000e+01,1.106763958875809983e+01,6.628865360681609786e+01,6.635072392871850298e+02
6.975000000000000000e+01,1.095089241644130063e+01,6.684437264130029632e+01,6.783141425370680508e+02
7.000000000000000000e+01,1.085074509728159953e+01,6.728929449946190289e+01,6.873521968766509644e+02
7.025000000000000000e+01,1.078364671754479964e+01,6.749912098160909579e+01,6.767433371996779670e+02
7.050000000000000000e+01,1.075417310950160044e+01,6.750582148512499714e+01,6.584617336698249801e+02
7.075000000000000000e+01,1.075701244225460051e+01,6.734441392796570369e+01,6.366946425132820195e+02
7.100000000000000000e+01,1.078409047489410000e+01,6.705528993123040493e+01,6.123560522469290390e+02
7.125000000000000000e+01,1.081812662191529917e+01,6.673869693784780566e+01,5.926868085995920410e+02
7.150000000000000000e+01,1.085210459857649923e+01,6.643292290385529952e+01,5.779818680930919754e+02
7.175000000000000000e+01,1.088114667391329959e+01,6.616477662460430054e+01,5.679987444361610187e+02
7.200000000000000000e+01,1.090211145515110047e+01,6.595134828865589327e+01,5.621979973106880379e+02
7.225000000000000000e+01,1.091253028469560071e+01,6.580520241698050654e+01,5.601166994815549742e+02
