20.5909,28.1082,520.2736
20.6716,27.9866,515.7146
20.7397,28.0024,509.0561
20.7776,28.1462,504.7980
20.7863,28.3370,503.6701
20.7578,28.5623,505.6646
20.7075,28.7459,508.8186
20.6358,28.8889,512.3240
20.5385,29.0115,515.5354
20.4208,29.1484,518.4779
20.2900,29.3241,520.4691
20.1563,29.5807,521.1501
20.0266,29.9190,519.8255
19.9060,30.3262,516.0312
19.7972,30.7833,509.9177
19.7013,31.2688,502.1028
19.6179,31.7606,493.3762
19.5458,32.2397,484.4935
19.4833,32.6909,476.0985
19.4287,33.1046,468.7148
19.3799,33.4758,462.7485
19.3353,33.8033,458.4785
19.2934,34.0890,456.0436
19.2530,34.3359,455.4408
19.2130,34.5510,456.5006
19.1730,34.7346,458.9688
19.1320,34.8914,462.7274
19.0900,35.0243,467.4535
19.0476,35.1468,472.7785
19.0054,35.2580,478.4022
18.9647,35.3550,483.8388
18.9271,35.4368,487.2460
18.8918,35.5099,487.9591
18.8567,35.5871,486.2424
18.8192,35.6793,482.7733
18.7773,35.7927,478.3429
18.7294,35.9302,473.5991
18.6744,36.0914,468.9271
18.6121,36.2743,464.4957
18.5421,36.4766,460.3621
18.4646,36.6960,456.5527
18.3794,36.9306,453.0947
18.2868,37.1782,450.0138
18.1869,37.4371,447.3211
18.0801,37.7054,445.0065
17.9667,37.9812,443.0398
17.8472,38.2631,441.3769
17.7218,38.5496,439.9655
17.5912,38.8395,438.7508
17.4556,39.1318,437.6799
17.3156,39.4257,436.7102
17.1714,39.7206,435.8268
17.0262,40.0044,435.0124
16.8812,40.2735,434.4345
16.7355,40.5265,434.5850
16.5917,40.7613,435.0953
16.4502,40.9760,435.9808
16.3117,41.1691,437.2154
16.1766,41.3396,438.7443
16.0454,41.4875,440.4994
15.9208,41.6052,442.4012
15.8137,41.6567,444.3403
15.7110,41.7066,446.4650
15.6126,41.7667,448.7630
15.5188,41.8445,450.9363
15.4298,41.9438,452.8317
15.3451,42.0682,454.4644
15.2633,42.2224,456.0044
15.1838,42.4042,457.6062
15.1060,42.6069,459.2921
15.0703,42.5986,443.5463
15.0326,42.7078,426.8094
14.9904,42.9242,417.6376
14.9455,43.1752,416.0023
14.9000,43.4012,418.1163
14.8550,43.5830,420.7340
14.8075,43.7457,423.9322
14.7521,43.9296,430.5976
14.6913,44.1157,440.5490
14.6296,44.2772,451.3247
14.5807,44.3736,460.3036
14.5368,44.4465,467.4004
14.4984,44.4934,470.3841
14.4741,44.4719,462.8493
14.4601,44.4580,447.1990
14.4483,44.5429,434.1928
14.4398,44.6808,427.4748
14.4144,44.9745,441.9094
14.3961,45.1198,459.0018
14.3807,45.1353,468.3644
14.3673,45.0957,469.5066
14.3575,45.0581,466.5155
14.3523,45.0416,463.1093
14.3519,45.0394,460.7647
14.3550,45.0409,459.2717
14.3596,45.0444,458.0553
14.3641,45.0522,456.8875
14.3679,45.0642,455.7380
14.3710,45.0797,454.6655
14.3730,45.0976,453.7264
14.3740,45.1169,452.9398
14.3740,45.1372,452.2927
14.3728,45.1580,451.7600
14.3706,45.1796,451.3188
14.3675,45.2023,450.9531
14.3634,45.2263,450.6515
14.3586,45.2519,450.4048
14.3532,45.2792,450.2041
14.3473,45.3080,450.0414
14.3410,45.3381,449.9103
14.3393,45.4557,450.3322
14.3445,45.6818,450.9577
14.3582,46.0216,451.2012
14.3767,46.4882,451.0661
14.4066,47.0643,449.9408
14.4483,47.7244,447.9810
14.5102,48.4039,444.8565
14.5738,49.0361,441.2484
14.6391,49.5299,437.5970
14.7095,49.8350,434.7841
14.7655,50.0016,433.4589
14.8044,50.0420,433.7494
14.8258,49.9954,435.5047
14.8272,49.9244,438.7992
14.8094,49.8772,443.6148
14.7744,49.8932,449.5748
14.7635,49.7855,439.6928
14.6704,50.2358,458.2109
14.4809,51.0260,519.9677
14.2203,51.9293,625.9860
13.9970,52.7043,734.4085
13.7901,53.3374,830.1066
13.6058,53.8169,910.8230
13.4241,54.3247,979.6005
13.1616,55.1296,1039.6352
12.8882,55.9705,1074.5023
12.6423,56.7917,1083.1613
12.3943,57.7223,1080.7674
12.3387,57.7680,978.3184
12.3405,57.7315,821.9952
12.3308,58.0091,681.9944
12.2873,58.6257,598.5997
12.2227,59.5656,598.5070
12.1889,60.3687,654.9531
12.1767,60.8391,725.6469
12.1580,61.1113,778.9408
12.1159,61.2770,807.3112
12.0363,61.4974,818.0471
11.9271,61.8184,824.0869
11.7978,62.2725,834.9874
11.6956,62.5679,809.7637
11.6255,62.8167,753.2189
11.5590,63.2357,689.3448
11.4544,63.9273,644.3314
11.3581,64.7114,633.2819
11.3023,65.3449,644.9754
11.2778,65.7423,660.5075
11.2639,65.9661,667.2272
11.2457,66.1098,665.1057
11.2202,66.2407,662.8658
11.1947,66.3524,667.3687
11.1751,66.4169,679.2919
11.1604,66.4273,694.9641
11.1464,66.3978,710.1934
11.1277,66.3621,722.9895
11.0979,66.3744,734.1253
11.0564,66.4529,744.7036
11.0115,66.5691,753.4931
10.9640,66.7137,759.9358
10.9142,66.8793,764.7524
10.8646,67.0546,768.6221
10.8206,67.2116,770.6645
10.7792,67.3340,770.2062
10.7414,67.4200,767.9544
10.7111,67.4737,765.4513
10.6829,67.4838,762.6642
10.6580,67.4445,760.2999
10.6346,67.3740,758.1923
10.6138,67.2794,756.1675
10.5955,67.1677,754.8271
10.5790,67.0519,754.3843
10.5637,66.9424,754.5422
10.5482,66.8514,755.1320
10.5312,66.7904,756.5381
10.5121,66.7615,758.8492
10.4910,66.7635,761.6829
10.4901,66.6504,742.1020
10.4925,66.5498,703.4794
10.4966,66.5000,659.6814
10.5052,66.4935,623.0146
10.5144,66.5490,609.6517
10.5366,66.5432,613.8769
10.5706,66.4426,622.7777
10.6089,66.2820,627.2777
10.6452,66.1137,625.7525
10.6775,65.9681,621.5671
10.7017,65.8769,618.7142
10.7269,65.7767,618.5628
10.7554,65.6492,620.4186
10.7863,65.4914,623.1003
10.8191,65.3000,625.6394
10.8498,65.1013,627.6943
10.8783,64.8992,629.8935
10.9047,64.6976,633.7368
10.9299,64.4943,639.7926
10.9551,64.2839,647.3932
10.9795,64.0661,654.9914
11.0010,63.8490,660.5829
11.0208,63.6361,663.6421
11.0351,63.4574,665.0297
11.0420,63.3252,665.3208
11.0443,63.2213,663.8226
11.0415,63.1506,660.2456
