20.0722,26.8662,532.4000
20.3076,26.4480,514.5091
20.4033,26.3102,504.8004
20.3659,26.4492,496.7792
20.3824,26.6700,490.4459
20.4004,26.9477,487.6748
20.4042,27.2241,487.2421
20.3723,27.4598,488.3816
20.3169,27.6312,488.4728
20.2511,27.7783,488.0471
20.1671,28.0082,488.8724
20.0627,28.3859,488.5852
19.9565,28.8623,483.3383
19.8570,29.3901,475.2394
19.7467,29.9544,466.1127
19.6320,30.5320,457.0464
19.5227,31.0979,448.4599
19.4243,31.6496,441.6400
19.3328,32.1744,435.4590
19.2521,32.6560,430.4731
19.1791,33.0752,426.8317
19.1164,33.4349,425.0062
19.0607,33.7611,425.0213
19.0121,34.0504,427.0690
18.9676,34.3093,430.3909
18.9272,34.5374,434.7565
18.8881,34.7324,440.3629
18.8473,34.9030,447.0540
18.8052,35.0519,454.2476
18.7636,35.1747,461.4840
18.7218,35.2733,466.2047
18.6837,35.3662,467.4504
18.6434,35.4695,467.3290
18.5924,35.5894,465.0308
18.5405,35.7236,461.6950
18.4849,35.8802,457.7255
18.4267,36.0630,453.7046
18.3634,36.2685,449.6974
18.2952,36.4920,445.8307
18.2213,36.7306,442.1597
18.1413,36.9824,438.7466
18.0550,37.2465,435.6180
17.9627,37.5217,432.7971
17.8643,37.8068,430.2935
17.7597,38.1003,428.1046
17.6490,38.4006,426.2134
17.5325,38.7060,424.5922
17.4103,39.0151,423.3306
17.2821,39.3277,423.4622
17.1473,39.6275,422.2896
17.0175,39.9037,421.8763
16.8824,40.1648,421.4708
16.7476,40.4093,421.3646
16.6130,40.6358,421.4257
16.4804,40.8449,421.8679
16.3490,41.0365,422.6626
16.2196,41.2091,423.7844
16.0954,41.3401,425.5117
15.9823,41.3891,428.3394
15.8740,41.4325,430.2089
15.7739,41.4797,432.7120
15.6732,41.5133,434.8776
15.5747,41.5227,436.5387
15.4772,41.5205,438.1022
15.3799,41.5172,439.4744
15.2840,41.5135,440.5920
15.1906,41.5148,441.5894
15.1009,41.5490,442.8976
15.0150,41.6219,443.6193
14.9364,41.7251,443.7826
14.8672,41.8172,442.3950
14.8076,41.9237,441.2090
14.7474,42.0841,441.4481
14.6862,42.2833,442.7216
14.6283,42.4935,444.7434
14.5728,42.7036,447.1748
14.5172,42.9075,450.0269
14.4590,43.1070,453.4708
14.3979,43.3065,457.1825
14.3585,44.5865,767.8571
13.3732,47.2787,928.4711
14.0028,47.5554,1003.8115
14.2184,47.3529,1081.6549
14.1133,48.8927,1151.0669
13.6855,50.1361,1189.5802
13.1217,51.2200,1214.4036
12.6924,52.9724,1257.6329
12.6614,53.4098,984.7931
13.3886,52.9951,804.3197
12.2625,53.1324,704.6691
11.4914,53.1258,678.5321
11.1496,53.6831,727.4924
11.0072,54.5348,788.6697
11.2780,55.7575,823.8204
11.4537,56.3536,842.2250
11.3401,56.7945,841.0846
11.1877,57.4416,830.9045
10.9066,57.9689,814.7721
