18.7407,26.9596,504.4691
18.7559,27.5338,489.0970
18.5578,28.2281,471.7852
18.3574,28.8969,456.7411
18.1887,29.4801,446.0193
18.0240,30.1923,444.3082
17.8374,30.8481,441.0722
17.6037,32.5923,609.9503
16.7073,35.5351,787.6120
16.4548,38.4057,903.7409
16.3981,40.3238,1019.9329
15.9276,43.3306,1143.3606
15.2066,46.7459,1249.6462
14.4120,49.0531,1320.1571
13.6722,51.5184,1395.3451
13.0210,52.7540,1140.1581
13.4541,52.9016,964.7343
12.4446,54.3699,850.8506
12.0131,55.4789,828.3817
11.6694,56.1317,849.5313
11.5101,57.5100,894.8968
11.3087,58.4741,928.4704
11.1854,58.7639,941.6506
10.9994,58.3041,942.0074
10.8383,57.9660,945.0582
10.6567,57.7323,952.3546
10.5077,57.6017,962.0345
10.4058,56.9783,816.3006
10.7491,55.9735,710.2332
10.3802,55.6709,683.7720
10.0190,55.3701,654.5106
10.0055,55.1601,676.1339
9.8885,54.7650,694.3674
10.0233,54.6793,711.4567
10.0712,54.4500,715.5861
10.0858,54.2779,715.8864
10.0568,54.2531,714.8007
9.9950,54.2753,713.9828
9.9435,54.3772,714.4475
9.9135,54.6123,713.5369
9.8946,54.8906,711.0655
9.8502,55.1750,706.6947
9.7767,55.4740,701.7059
9.7062,55.5291,620.9753
9.7422,55.5185,564.4297
9.5600,55.6832,517.5647
9.4413,55.7765,491.5189
9.3552,55.7744,502.6830
9.3271,55.6289,501.8536
9.3994,55.4004,504.7518
9.4287,55.1389,502.2970
9.4653,54.9154,501.5590
9.4974,54.7363,501.0989
9.5368,54.6045,502.1897
9.5794,54.5076,503.0964
9.6244,54.4488,504.1384
9.6596,54.4334,504.0617
9.6765,54.4425,503.3433
9.6779,54.4717,502.1971
9.6660,54.4417,469.0898
9.6782,54.3922,441.7458
9.6417,54.2465,437.0861
9.5815,54.0569,414.3148
9.5949,53.9099,410.9753
9.5833,53.8915,402.3943
9.5915,53.8631,400.4895
9.5852,53.8203,398.2876
9.5938,53.7547,398.1812
9.6097,53.6817,398.2018
9.6382,53.6106,398.6319
9.6736,53.5528,399.1077
9.7059,53.5045,399.5872
9.7354,53.4709,399.8514
9.7603,53.4349,399.3632
9.7826,53.3885,398.1902
9.8018,53.3441,396.7689
9.8165,53.3113,395.1255
9.8280,53.2902,393.3666
9.8372,53.2794,391.5757
9.8443,53.2763,389.7914
9.8538,53.2437,388.7039
9.8622,53.2128,386.9810
9.8715,53.1901,385.5665
9.8802,53.1700,384.0028
9.8888,53.1423,382.3463
9.8978,53.1073,380.5784
9.9073,53.0667,378.7822
9.9172,53.0211,376.9032
9.9274,52.9695,374.9106
9.9384,52.9125,372.8751
9.9498,52.8509,370.8142
9.9617,52.7865,368.9048
9.9739,52.7224,367.3248
9.9864,52.6578,365.8418
10.0001,52.5904,364.4286
10.0152,52.5183,362.8895
10.0314,52.4394,361.0356
10.0490,52.3553,359.0728
10.0671,52.2693,357.0201
10.0854,52.1821,354.7826
10.1046,52.0922,352.2497
