18.6450,26.9767,503.6890
18.4918,27.6322,488.6680
18.3339,28.3033,471.1527
18.1699,28.9587,456.4506
17.9798,29.6769,448.2661
17.7814,30.3239,444.1996
17.4167,31.6316,506.8622
16.8485,33.4089,634.0130
16.1725,35.5277,777.6549
15.4947,37.6632,912.1919
14.7512,40.1826,1034.8628
13.9731,42.9396,1145.7517
13.2955,45.3990,1241.1691
12.6014,47.9171,1329.2825
12.2132,49.4657,1282.4766
11.9136,50.8154,1135.4983
11.6820,52.2252,971.3714
11.4582,53.5791,847.5862
11.1332,54.9727,817.2544
10.7984,56.0226,852.3583
10.5100,56.7167,901.4195
10.2965,57.1048,933.2488
10.1827,57.0788,943.7400
10.1009,56.8931,943.2913
10.0117,56.7308,944.5427
9.9155,56.6130,952.4170
9.9183,56.1169,905.5001
9.9492,55.5239,811.9902
9.9104,55.2161,732.4180
9.8486,55.0148,675.9696
9.7504,54.8899,662.1512
9.6630,54.6772,677.2077
9.6048,54.3908,698.6298
9.5633,54.1270,712.8677
9.5310,53.9378,717.6673
9.4974,53.8571,716.6588
9.4723,53.8441,714.7672
9.4450,53.9114,714.5242
9.4069,54.0581,714.8174
9.3618,54.2572,714.0279
9.3103,54.4976,711.3400
9.2470,54.7767,707.0547
9.2312,54.8803,673.8093
9.2519,55.0250,619.7983
9.2814,55.2653,564.2620
9.2843,55.4590,519.7568
9.2387,55.6134,502.2561
9.1991,55.6174,500.4024
9.1791,55.4869,504.0149
9.1807,55.2853,506.0171
9.1929,55.0772,505.1303
9.2070,54.8950,503.2324
9.2179,54.7512,502.3751
9.2295,54.6315,502.8398
9.2418,54.5343,503.9868
9.2538,54.4627,504.7945
9.2637,54.4229,504.7556
9.2699,54.4172,503.9827
9.2886,54.3635,490.9782
9.3019,54.3481,467.8738
9.3210,54.2619,449.3864
9.3469,54.1468,431.3264
9.3622,54.0893,418.9722
9.3714,54.0572,410.6506
9.3779,54.0291,405.2335
9.3827,53.9960,401.9578
9.3881,53.9527,400.2110
9.3954,53.8989,399.4891
9.4051,53.8379,399.3969
9.4171,53.7746,399.6485
9.4310,53.7143,400.0290
9.4459,53.6615,400.3668
9.4626,53.6101,400.3607
9.4809,53.5565,399.7923
9.4996,53.5073,398.7258
9.5173,53.4670,397.3014
9.5333,53.4377,395.6651
9.5472,53.4195,393.9363
9.5588,53.4107,392.1790
9.5736,53.3870,390.6782
9.5869,53.3666,389.1876
9.5988,53.3479,387.7079
9.6100,53.3282,386.2118
9.6212,53.3047,384.6330
9.6325,53.2765,382.9614
9.6443,53.2433,381.2149
9.6567,53.2049,379.3990
9.6698,53.1609,377.4991
9.6838,53.1117,375.5263
9.6986,53.0576,373.5018
9.7139,53.0003,371.5075
9.7293,52.9418,369.6841
9.7449,52.8817,368.0465
9.7610,52.8190,366.5481
9.7782,52.7523,365.0721
9.7972,52.6796,363.4484
9.8178,52.6022,361.6410
9.8398,52.5220,359.6840
9.8629,52.4398,357.5798
9.8871,52.3551,355.2782
9.9122,52.2688,352.8100
9.9377,52.1820,350.2396
9.9637,52.0939,347.5646
9.9906,52.0029,344.7038
10.0181,51.9092,341.6818
10.0459,51.8136,338.5693
10.0737,51.7230,335.4469
10.1010,51.6374,332.3983
10.1278,51.5535,329.4631
10.1545,51.4681,326.6515
10.1823,51.4005,323.8452
10.2101,51.4362,321.3784
10.2326,51.6435,319.2419
10.2568,52.0113,317.4240
10.2749,52.5642,315.9714
10.2805,53.3045,315.0380
10.2768,54.2077,314.2961
10.2681,55.1721,313.5017
10.2526,56.0378,312.4286
10.2326,56.6970,311.1499
10.2125,57.0945,309.8636
10.1970,57.2169,308.7674
10.1925,57.0829,307.9713
10.2039,56.7396,307.5294
10.2252,56.2730,307.5958
10.2566,55.7553,308.0812
10.2996,55.2284,308.8957
10.3517,54.7721,309.9704
10.4071,54.4341,311.1465
10.4624,54.1955,312.2705
10.5174,54.0312,313.1831
10.5734,53.9150,313.7326
10.6269,53.8512,313.9521
10.6777,53.8258,313.8679
10.7254,53.8104,313.4947
10.7704,53.7795,312.8201
10.8130,53.7157,311.9216
10.8538,53.6093,310.9082
10.8933,53.4581,309.9053
10.9318,53.2665,309.0401
10.9703,53.0414,308.3351
11.0151,52.7833,307.5543
11.0603,52.5146,306.8782
11.1061,52.2470,306.2374
11.1499,51.9889,306.1281
11.1906,51.7428,306.5671
11.2328,51.5111,306.0731
11.2762,51.3047,304.6765
11.3187,51.1304,303.0474
11.3588,50.9859,301.6951
11.3962,50.8610,300.6912
11.4324,50.7457,299.9133
11.4686,50.6324,299.2275
11.5043,50.5116,298.4050
11.5396,50.3806,297.4807
11.5748,50.2383,296.4856
11.6112,50.0809,295.4652
11.6481,49.9136,294.4454
11.6856,49.7418,293.4178
11.7280,49.5701,292.2223
11.7704,49.4000,291.0386
11.8128,49.2342,289.8630
11.8553,49.0735,288.7469
11.8978,48.9183,287.7181
11.9400,48.7700,286.6948
11.9817,48.6277,285.6786
12.0229,48.4902,284.6709
12.0636,48.3559,283.6726
12.1038,48.2231,282.6852
12.1435,48.0907,281.7098
12.1828,47.9574,280.7476
12.2217,47.8228,279.7990
12.2603,47.6866,278.8641
12.2987,47.5491,277.9422
12.3369,47.4119,277.0565
12.3787,47.2844,276.2928
12.4210,47.1631,275.6085
12.4622,47.0468,274.9612
12.5024,46.9365,274.3501
12.5415,46.8326,273.7997
12.5794,46.7341,273.3049
12.6165,46.6392,272.8318
12.6525,46.5471,272.4055
12.6873,46.4577,272.1445
12.7208,46.3691,272.0757
12.7533,46.2786,272.1198
12.7852,46.1855,272.2369
12.8161,46.0911,272.5058
12.8461,45.9953,272.9467
12.8755,45.8974,273.4898
12.9045,45.7972,274.0267
12.9335,45.6953,274.4617
12.9626,45.5936,274.7800
12.9941,45.4864,275.2407
13.0251,45.3829,275.6726
13.0553,45.2837,276.0954
13.0849,45.1883,276.5057
13.1135,45.0966,276.8878
13.1408,45.0090,277.2257
13.1672,44.9250,277.5108
13.1927,44.8436,277.7382
13.2175,44.7629,277.9086
13.2416,44.6818,278.0353
13.2649,44.6000,278.1412
13.2876,44.5172,278.2470
13.3096,44.4336,278.3626
13.3310,44.3498,278.5084
13.3518,44.2663,278.7264
13.3719,44.1834,279.0204
13.3915,44.1009,279.3567
13.4107,44.0188,279.6775
13.4298,43.9368,279.9168
13.4511,43.8471,280.0721
13.4720,43.7601,280.1744
13.4924,43.6760,280.2468
13.5124,43.5945,280.2653
13.5320,43.5155,280.2223
13.5511,43.4390,280.1408
13.5698,43.3649,280.0317
13.5881,43.2921,279.8676
13.6062,43.2206,279.6436
13.6239,43.1505,279.3862
13.6413,43.0813,279.0867
13.6587,43.0119,278.6701
13.6761,42.9430,278.1214
13.6934,42.8758,277.4968
13.7100,42.8133,276.8376
13.7258,42.7551,276.1430
13.7411,42.7000,275.4157
13.7555,42.6496,274.6876
13.7717,42.6958,274.1007
13.7862,42.8749,273.4352
13.7924,43.2357,272.4999
13.7940,43.7634,271.3285
13.7939,44.4239,270.1128
13.7817,45.2279,268.9783
13.7651,46.1758,268.4517
13.7484,47.2511,268.2313
13.7261,48.3550,267.9025
13.6995,49.4421,267.4102
13.6719,50.4712,267.5698
13.6427,51.4316,268.2054
13.6117,52.3212,269.2290
13.5833,53.1324,270.6033
13.5681,53.8399,271.8825
13.5667,54.4505,272.5455
13.5776,54.9580,272.3907
13.5960,55.3043,271.6504
13.6231,55.4639,270.9939
13.6671,55.4088,271.0631
13.7270,55.1514,271.8201
13.7997,54.7292,273.0979
13.8830,54.1998,273.3110
13.9815,53.5597,272.8748
14.0885,52.8722,272.2674
14.2006,52.1695,271.9684
14.3249,51.4410,272.4598
14.4771,50.6675,274.0718
14.6423,49.9289,276.5411
14.8020,49.3923,282.9816
14.9663,48.8824,291.3147
15.1348,48.4195,297.8362
15.3095,48.1402,300.5804
15.4774,47.9078,301.4468
15.6246,47.7396,300.8921
15.7499,47.5810,300.1877
15.8810,47.3873,299.2499
16.0088,47.1478,298.3789
16.1039,46.9447,298.3735
16.1753,46.7740,298.8390
16.2268,46.6437,299.5129
16.2591,46.5815,300.3481
16.2719,46.6105,301.4079
16.2755,46.6664,302.6260
16.2733,46.7358,303.9929
16.2679,46.8064,305.4825
16.2613,46.8674,307.0253
16.2550,46.9109,308.5424
16.2501,46.9236,309.9797
16.2588,46.8810,311.1497
16.2754,46.7979,312.1335
16.2939,46.6968,312.9560
16.3141,46.5823,313.6192
16.3355,46.4595,314.1352
16.3578,46.3338,314.5207
16.3807,46.2102,314.7947
16.4033,46.0936,314.9575
16.4252,45.9873,315.0156
16.4460,45.8928,314.9897
16.4657,45.8107,314.9044
16.4842,45.7402,314.7598
16.5016,45.6815,314.5273
16.5184,45.6333,314.2035
16.5344,45.5909,313.8018
16.5498,45.5507,313.3626
16.5647,45.5101,312.9289
16.5794,45.4674,312.5367
16.5939,45.4215,312.2118
16.6083,45.3723,311.9695
16.6226,45.3199,311.8166
16.6370,45.2648,311.7527
16.6513,45.2080,311.7727
16.6656,45.1503,311.8687
16.6798,45.0926,312.0310
