0.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.99999900828053e+01,2.04099347071412e+01,0.00000000000000e+00
2.50000000000001e-01,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.99616262475670e+01,2.04549447747796e+01,4.33856325310127e+02
5.00000000000001e-01,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.99324658294958e+01,2.04892321352219e+01,4.44573661952828e+02
7.50000000000002e-01,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.98660484156539e+01,2.05675699549389e+01,4.47838939370315e+02
1.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.96834440848928e+01,2.07846998779416e+01,4.51132341217589e+02
1.25000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.94029622159311e+01,2.11232828159546e+01,4.53726964894370e+02
1.50000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.90596620928455e+01,2.15462186462419e+01,4.56312743189221e+02
1.75000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.86969254089841e+01,2.20035372239928e+01,4.59195230530288e+02
2.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.83284228815207e+01,2.24793960482583e+01,4.62289894650080e+02
2.25000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.79578551032819e+01,2.29696874026952e+01,4.65595224934152e+02
2.50000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.75991312043295e+01,2.34558510127309e+01,4.69049670425663e+02
2.75000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.72655270938314e+01,2.39184283404432e+01,4.72599038998602e+02
3.00000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.69531837713224e+01,2.43608872406503e+01,4.76223936528835e+02
3.25000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.66523850060856e+01,2.47957508670501e+01,4.79800404764620e+02
3.50000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.63622893156148e+01,2.52234637209522e+01,4.83059878378762e+02
3.75000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.60932810800164e+01,2.56275438367665e+01,4.88197273823547e+02
4.00000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.58347205878496e+01,2.60228320712198e+01,4.93440735717985e+02
4.25000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,3.03538621173742e+01,1.00000000000000e+00,2.55760372447087e+01,2.64252105706992e+01,4.98591697959709e+02
