0.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.99999900828053e+01,1.49547967888893e+01,0.00000000000000e+00
2.50000000000001e-01,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.99366563980649e+01,1.50092864111729e+01,4.30097835413060e+02
5.00000000000001e-01,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.98801773265694e+01,1.50580681506805e+01,4.39468547800708e+02
7.50000000000002e-01,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.97842087520705e+01,1.51413694194045e+01,4.40431108161167e+02
1.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.95690488271592e+01,1.53300309494971e+01,4.41277157836105e+02
1.25000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.92547512745340e+01,1.56104191742026e+01,4.41374943718892e+02
1.50000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.88788521156145e+01,1.59534094026437e+01,4.41438008671646e+02
1.75000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.84873907395105e+01,1.63196872508679e+01,4.41778074430378e+02
2.00000000000000e+00,2.98006478763202e-12,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.80887486725528e+01,1.67024855351330e+01,4.42360945061752e+02
2.25000000000000e+00,4.45426036636133e-02,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.76875458167073e+01,1.70980221459902e+01,4.43214526780257e+02
2.50000000000000e+00,1.94020837974594e-01,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.73028360221709e+01,1.74872669570652e+01,4.44220445685861e+02
2.75000000000001e+00,3.94461558327322e-01,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.69398832892917e+01,1.78636994109190e+01,4.45358739170345e+02
3.00000000000001e+00,6.11555819037087e-01,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.65915563480514e+01,1.82335918271372e+01,4.46678280819871e+02
3.25000000000001e+00,8.53415816801538e-01,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.62509143095340e+01,1.86037110112145e+01,4.47708116360162e+02
3.50000000000001e+00,1.14374025692732e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.59253924726568e+01,1.89653470991535e+01,4.48966404897872e+02
3.75000000000001e+00,1.45731066876380e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.56073008587453e+01,1.93264140637260e+01,4.50561652895091e+02
4.00000000000001e+00,1.77845149166745e+00,1.20000000000000e+03,2.50314340647603e+01,1.00000000000000e+00,2.52899808775721e+01,1.96943559551004e+01,4.53820661680148e+02
4.25000000000001e+00,2.10841663334313e+00,1.62649283143613e+03,2.50314340647603e+01,1.00000000000000e+00,2.49183665108300e+01,2.01353437975180e+01,6.45409822475646e+02
4.50000000000001e+00,2.45468592591331e+00,1.89361485713312e+03,2.50314340647603e+01,1.00000000000000e+00,2.45014586376011e+01,2.06433972927983e+01,7.75850353760672e+02
4.75000000000001e+00,2.80874140867469e+00,2.16674337240619e+03,2.50314340647603e+01,1.00000000000000e+00,2.40428278108949e+01,2.12190741133813e+01,9.12756191608845e+02
5.00000000000001e+00,3.16532948489574e+00,2.44182560263386e+03,2.50314340647603e+01,1.00000000000000e+00,2.35469411637184e+01,2.18619817043080e+01,1.05251656432625e+03
5.25000000000001e+00,3.52263406131472e+00,2.71746056158564e+03,2.50314340647603e+01,1.00000000000000e+00,2.30127729565135e+01,2.25792159629516e+01,1.19334547753273e+03
