0.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.99999900828053e+01,1.82669358613884e+01,0.00000000000000e+00
2.50000000000001e-01,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.99525955209511e+01,1.83167173315452e+01,4.32473941930244e+02
5.00000000000001e-01,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.99135519246912e+01,1.83578425868710e+01,4.42684440335539e+02
7.50000000000002e-01,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.98363776764880e+01,1.84394391761372e+01,4.45092195572168e+02
1.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.96418767268918e+01,1.86469120761681e+01,4.47493131638253e+02
1.25000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.93490044741777e+01,1.89643181316955e+01,4.49171448674650e+02
1.50000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.89936558447835e+01,1.93576704300610e+01,4.50824965808119e+02
1.75000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.86204604501170e+01,1.97807426453730e+01,4.52767389703454e+02
2.00000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.82409922274921e+01,2.02216778550369e+01,4.54929702373422e+02
2.25000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.78590623298807e+01,2.06767260560880e+01,4.57316631914100e+02
2.50000000000000e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.74907453129532e+01,2.11265455868492e+01,4.59875541584828e+02
2.75000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.71467104034828e+01,2.15567204241263e+01,4.62547198833880e+02
3.00000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.68217674309938e+01,2.19721303121262e+01,4.65325097478066e+02
3.25000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.65063233633937e+01,2.23840663529655e+01,4.67996882150530e+02
3.50000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.62026686132168e+01,2.27888640786095e+01,4.70272109365737e+02
3.75000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.59173023707458e+01,2.31768306306302e+01,4.74395736818064e+02
4.00000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.56387628659843e+01,2.35627225672166e+01,4.78927238017186e+02
4.25000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.53569376345056e+01,2.39605652976200e+01,4.83466600022408e+02
4.50000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.50709050369108e+01,2.43721180035737e+01,4.87791934123169e+02
4.75000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.47817502719689e+01,2.47962906020659e+01,4.91899841800009e+02
5.00000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.44912458779755e+01,2.52308508885465e+01,4.95777700765167e+02
5.25000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.42007892644506e+01,2.56739494612771e+01,4.99485326707040e+02
5.50000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.39049082250249e+01,2.61343704898643e+01,5.03088124487187e+02
5.75000000000001e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.36014191812676e+01,2.66163298614945e+01,5.06464515808263e+02
6.00000000000002e+00,0.00000000000000e+00,1.20000000000000e+03,2.84305856501968e+01,1.00000000000000e+00,2.32916010086783e+01,2.71187055829275e+01,5.09642203929513e+02
